Load,Time Stamp
13602.199999999999,2017-02-25 00:00:00
13049.000000000002,2017-02-25 01:00:00
12704.199999999999,2017-02-25 02:00:00
12563.300000000001,2017-02-25 03:00:00
12586.3,2017-02-25 04:00:00
12864.600000000002,2017-02-25 05:00:00
13457.0,2017-02-25 06:00:00
14036.699999999999,2017-02-25 07:00:00
14900.2,2017-02-25 08:00:00
15541.6,2017-02-25 09:00:00
15958.7,2017-02-25 10:00:00
16075.2,2017-02-25 11:00:00
16101.099999999999,2017-02-25 12:00:00
16009.5,2017-02-25 13:00:00
15999.000000000002,2017-02-25 14:00:00
16018.4,2017-02-25 15:00:00
16406.7,2017-02-25 16:00:00
17144.800000000003,2017-02-25 17:00:00
17552.7,2017-02-25 18:00:00
17341.2,2017-02-25 19:00:00
16915.5,2017-02-25 20:00:00
16302.7,2017-02-25 21:00:00
15540.599999999999,2017-02-25 22:00:00
14693.8,2017-02-25 23:00:00
