Load,Time Stamp
13594.9,2017-05-17 00:00:00
12949.000000000004,2017-05-17 01:00:00
12583.300000000001,2017-05-17 02:00:00
12440.400000000001,2017-05-17 03:00:00
12599.9,2017-05-17 04:00:00
13349.7,2017-05-17 05:00:00
14868.3,2017-05-17 06:00:00
16451.5,2017-05-17 07:00:00
17381.300000000003,2017-05-17 08:00:00
18085.0,2017-05-17 09:00:00
18688.6,2017-05-17 10:00:00
19282.2,2017-05-17 11:00:00
19866.3,2017-05-17 12:00:00
20513.600000000002,2017-05-17 13:00:00
21028.800000000003,2017-05-17 14:00:00
21585.399999999998,2017-05-17 15:00:00
22048.4,2017-05-17 16:00:00
22260.399999999998,2017-05-17 17:00:00
21935.600000000002,2017-05-17 18:00:00
21540.8,2017-05-17 19:00:00
21531.7,2017-05-17 20:00:00
21047.199999999997,2017-05-17 21:00:00
19436.800000000003,2017-05-17 22:00:00
17727.3,2017-05-17 23:00:00
