Load,Time Stamp
13527.6,2017-05-06 00:00:00
12963.7,2017-05-06 01:00:00
12604.8,2017-05-06 02:00:00
12357.8,2017-05-06 03:00:00
12341.2,2017-05-06 04:00:00
12584.1,2017-05-06 05:00:00
13035.599999999999,2017-05-06 06:00:00
13890.199999999999,2017-05-06 07:00:00
14859.2,2017-05-06 08:00:00
15467.7,2017-05-06 09:00:00
15659.2,2017-05-06 10:00:00
15717.300000000001,2017-05-06 11:00:00
15708.199999999999,2017-05-06 12:00:00
15574.699999999999,2017-05-06 13:00:00
15502.8,2017-05-06 14:00:00
15464.3,2017-05-06 15:00:00
15619.400000000001,2017-05-06 16:00:00
15772.300000000001,2017-05-06 17:00:00
15801.0,2017-05-06 18:00:00
15924.5,2017-05-06 19:00:00
16250.199999999999,2017-05-06 20:00:00
15836.1,2017-05-06 21:00:00
15037.8,2017-05-06 22:00:00
14058.199999999999,2017-05-06 23:00:00
