Load Forecast,Time Stamp
809,2017-10-30 00:00:00
772,2017-10-30 01:00:00
755,2017-10-30 02:00:00
746,2017-10-30 03:00:00
756,2017-10-30 04:00:00
819,2017-10-30 05:00:00
933,2017-10-30 06:00:00
1016,2017-10-30 07:00:00
1042,2017-10-30 08:00:00
1043,2017-10-30 09:00:00
1050,2017-10-30 10:00:00
1044,2017-10-30 11:00:00
1030,2017-10-30 12:00:00
1026,2017-10-30 13:00:00
1018,2017-10-30 14:00:00
1022,2017-10-30 15:00:00
1035,2017-10-30 16:00:00
1058,2017-10-30 17:00:00
1132,2017-10-30 18:00:00
1146,2017-10-30 19:00:00
1110,2017-10-30 20:00:00
1049,2017-10-30 21:00:00
964,2017-10-30 22:00:00
885,2017-10-30 23:00:00
822,2017-10-31 00:00:00
792,2017-10-31 01:00:00
778,2017-10-31 02:00:00
777,2017-10-31 03:00:00
792,2017-10-31 04:00:00
861,2017-10-31 05:00:00
969,2017-10-31 06:00:00
1038,2017-10-31 07:00:00
1043,2017-10-31 08:00:00
1035,2017-10-31 09:00:00
1029,2017-10-31 10:00:00
1026,2017-10-31 11:00:00
1018,2017-10-31 12:00:00
1017,2017-10-31 13:00:00
1023,2017-10-31 14:00:00
1031,2017-10-31 15:00:00
1054,2017-10-31 16:00:00
1086,2017-10-31 17:00:00
1156,2017-10-31 18:00:00
1162,2017-10-31 19:00:00
1131,2017-10-31 20:00:00
1076,2017-10-31 21:00:00
990,2017-10-31 22:00:00
905,2017-10-31 23:00:00
834,2017-11-01 00:00:00
799,2017-11-01 01:00:00
785,2017-11-01 02:00:00
783,2017-11-01 03:00:00
799,2017-11-01 04:00:00
870,2017-11-01 05:00:00
989,2017-11-01 06:00:00
1069,2017-11-01 07:00:00
1076,2017-11-01 08:00:00
1089,2017-11-01 09:00:00
1077,2017-11-01 10:00:00
1064,2017-11-01 11:00:00
1042,2017-11-01 12:00:00
1030,2017-11-01 13:00:00
1029,2017-11-01 14:00:00
1032,2017-11-01 15:00:00
1070,2017-11-01 16:00:00
1094,2017-11-01 17:00:00
1170,2017-11-01 18:00:00
1180,2017-11-01 19:00:00
1157,2017-11-01 20:00:00
1072,2017-11-01 21:00:00
988,2017-11-01 22:00:00
905,2017-11-01 23:00:00
823,2017-11-02 00:00:00
785,2017-11-02 01:00:00
769,2017-11-02 02:00:00
766,2017-11-02 03:00:00
780,2017-11-02 04:00:00
850,2017-11-02 05:00:00
972,2017-11-02 06:00:00
1058,2017-11-02 07:00:00
1072,2017-11-02 08:00:00
1087,2017-11-02 09:00:00
1085,2017-11-02 10:00:00
1076,2017-11-02 11:00:00
1059,2017-11-02 12:00:00
1048,2017-11-02 13:00:00
1045,2017-11-02 14:00:00
1046,2017-11-02 15:00:00
1078,2017-11-02 16:00:00
1100,2017-11-02 17:00:00
1171,2017-11-02 18:00:00
1174,2017-11-02 19:00:00
1150,2017-11-02 20:00:00
1066,2017-11-02 21:00:00
983,2017-11-02 22:00:00
900,2017-11-02 23:00:00
819,2017-11-03 00:00:00
780,2017-11-03 01:00:00
763,2017-11-03 02:00:00
757,2017-11-03 03:00:00
769,2017-11-03 04:00:00
832,2017-11-03 05:00:00
943,2017-11-03 06:00:00
1021,2017-11-03 07:00:00
1031,2017-11-03 08:00:00
1045,2017-11-03 09:00:00
1044,2017-11-03 10:00:00
1038,2017-11-03 11:00:00
1023,2017-11-03 12:00:00
1017,2017-11-03 13:00:00
1013,2017-11-03 14:00:00
1015,2017-11-03 15:00:00
1037,2017-11-03 16:00:00
1050,2017-11-03 17:00:00
1112,2017-11-03 18:00:00
1112,2017-11-03 19:00:00
1089,2017-11-03 20:00:00
1024,2017-11-03 21:00:00
962,2017-11-03 22:00:00
894,2017-11-03 23:00:00
822,2017-11-04 00:00:00
783,2017-11-04 01:00:00
765,2017-11-04 02:00:00
760,2017-11-04 03:00:00
766,2017-11-04 04:00:00
803,2017-11-04 05:00:00
855,2017-11-04 06:00:00
917,2017-11-04 07:00:00
957,2017-11-04 08:00:00
1015,2017-11-04 09:00:00
1030,2017-11-04 10:00:00
1024,2017-11-04 11:00:00
1003,2017-11-04 12:00:00
978,2017-11-04 13:00:00
965,2017-11-04 14:00:00
961,2017-11-04 15:00:00
991,2017-11-04 16:00:00
1012,2017-11-04 17:00:00
1076,2017-11-04 18:00:00
1081,2017-11-04 19:00:00
1065,2017-11-04 20:00:00
1015,2017-11-04 21:00:00
967,2017-11-04 22:00:00
916,2017-11-04 23:00:00
