Load,Time Stamp
1865.6,2017-03-25 00:00:00
1759.8,2017-03-25 01:00:00
1700.2,2017-03-25 02:00:00
1660.5,2017-03-25 03:00:00
1663.4,2017-03-25 04:00:00
1703.8,2017-03-25 05:00:00
1791.0,2017-03-25 06:00:00
1883.2,2017-03-25 07:00:00
1992.1,2017-03-25 08:00:00
2042.1,2017-03-25 09:00:00
2065.3,2017-03-25 10:00:00
2078.8,2017-03-25 11:00:00
2060.8,2017-03-25 12:00:00
1994.3,2017-03-25 13:00:00
2018.8,2017-03-25 14:00:00
2012.7,2017-03-25 15:00:00
2066.3,2017-03-25 16:00:00
2123.5,2017-03-25 17:00:00
2192.5,2017-03-25 18:00:00
2295.0,2017-03-25 19:00:00
2284.2,2017-03-25 20:00:00
2209.9,2017-03-25 21:00:00
2088.1,2017-03-25 22:00:00
1946.0,2017-03-25 23:00:00
