Load,Time Stamp
1928.6,2017-01-25 00:00:00
1867.8,2017-01-25 01:00:00
1830.3,2017-01-25 02:00:00
1819.5,2017-01-25 03:00:00
1855.7,2017-01-25 04:00:00
1994.1,2017-01-25 05:00:00
2225.1,2017-01-25 06:00:00
2359.5,2017-01-25 07:00:00
2383.7,2017-01-25 08:00:00
2393.5,2017-01-25 09:00:00
2348.9,2017-01-25 10:00:00
2311.3,2017-01-25 11:00:00
2260.0,2017-01-25 12:00:00
2239.8,2017-01-25 13:00:00
2248.7,2017-01-25 14:00:00
2301.8,2017-01-25 15:00:00
2433.7,2017-01-25 16:00:00
2678.0,2017-01-25 17:00:00
2753.7,2017-01-25 18:00:00
2701.6,2017-01-25 19:00:00
2602.1,2017-01-25 20:00:00
2430.4,2017-01-25 21:00:00
2206.4,2017-01-25 22:00:00
1995.1,2017-01-25 23:00:00
