Load,Time Stamp
1887.8,2017-09-08 00:00:00
1776.1,2017-09-08 01:00:00
1707.6,2017-09-08 02:00:00
1676.9,2017-09-08 03:00:00
1697.8,2017-09-08 04:00:00
1791.9,2017-09-08 05:00:00
1968.0,2017-09-08 06:00:00
2118.2,2017-09-08 07:00:00
2235.0,2017-09-08 08:00:00
2315.1,2017-09-08 09:00:00
2379.3,2017-09-08 10:00:00
2424.9,2017-09-08 11:00:00
2492.5,2017-09-08 12:00:00
2582.6,2017-09-08 13:00:00
2623.9,2017-09-08 14:00:00
2659.9,2017-09-08 15:00:00
2674.9,2017-09-08 16:00:00
2686.3,2017-09-08 17:00:00
2664.6,2017-09-08 18:00:00
2657.0,2017-09-08 19:00:00
2587.3,2017-09-08 20:00:00
2443.9,2017-09-08 21:00:00
2248.5,2017-09-08 22:00:00
2039.4,2017-09-08 23:00:00
