Load,Time Stamp
1923.2,2017-12-12 00:00:00
1823.2,2017-12-12 01:00:00
1765.4,2017-12-12 02:00:00
1745.2,2017-12-12 03:00:00
1775.5,2017-12-12 04:00:00
1891.0,2017-12-12 05:00:00
2117.7,2017-12-12 06:00:00
2286.3,2017-12-12 07:00:00
2333.4,2017-12-12 08:00:00
2360.4,2017-12-12 09:00:00
2353.1,2017-12-12 10:00:00
2338.3,2017-12-12 11:00:00
2324.0,2017-12-12 12:00:00
2342.5,2017-12-12 13:00:00
2337.6,2017-12-12 14:00:00
2376.9,2017-12-12 15:00:00
2616.2,2017-12-12 16:00:00
2839.2,2017-12-12 17:00:00
2858.5,2017-12-12 18:00:00
2815.1,2017-12-12 19:00:00
2755.6,2017-12-12 20:00:00
2620.3,2017-12-12 21:00:00
2383.0,2017-12-12 22:00:00
2135.9,2017-12-12 23:00:00
