Load,Time Stamp
1972.7,2017-01-05 00:00:00
1886.1,2017-01-05 01:00:00
1837.3,2017-01-05 02:00:00
1830.9,2017-01-05 03:00:00
1880.6,2017-01-05 04:00:00
2022.4,2017-01-05 05:00:00
2279.8,2017-01-05 06:00:00
2437.6,2017-01-05 07:00:00
2473.9,2017-01-05 08:00:00
2516.0,2017-01-05 09:00:00
2544.4,2017-01-05 10:00:00
2537.4,2017-01-05 11:00:00
2501.5,2017-01-05 12:00:00
2435.5,2017-01-05 13:00:00
2495.3,2017-01-05 14:00:00
2580.0,2017-01-05 15:00:00
2763.1,2017-01-05 16:00:00
2989.8,2017-01-05 17:00:00
3018.1,2017-01-05 18:00:00
2953.9,2017-01-05 19:00:00
2848.5,2017-01-05 20:00:00
2690.2,2017-01-05 21:00:00
2452.4,2017-01-05 22:00:00
2215.7,2017-01-05 23:00:00
