Load,Time Stamp
1704.0,2017-04-04 00:00:00
1628.5,2017-04-04 01:00:00
1589.3,2017-04-04 02:00:00
1579.1,2017-04-04 03:00:00
1619.4,2017-04-04 04:00:00
1725.5,2017-04-04 05:00:00
1954.2,2017-04-04 06:00:00
2141.1,2017-04-04 07:00:00
2231.0,2017-04-04 08:00:00
2267.7,2017-04-04 09:00:00
2294.2,2017-04-04 10:00:00
2306.6,2017-04-04 11:00:00
2260.7,2017-04-04 12:00:00
2261.2,2017-04-04 13:00:00
2266.8,2017-04-04 14:00:00
2251.9,2017-04-04 15:00:00
2270.9,2017-04-04 16:00:00
2320.9,2017-04-04 17:00:00
2382.2,2017-04-04 18:00:00
2471.2,2017-04-04 19:00:00
2465.7,2017-04-04 20:00:00
2330.6,2017-04-04 21:00:00
2110.6,2017-04-04 22:00:00
1891.6,2017-04-04 23:00:00
