"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/04/2012 00:00:00","EDT","CAPITL",61757,1200
"09/04/2012 00:00:00","EDT","CENTRL",61754,1572.9
"09/04/2012 00:00:00","EDT","DUNWOD",61760,682
"09/04/2012 00:00:00","EDT","GENESE",61753,1092.2
"09/04/2012 00:00:00","EDT","HUD VL",61758,1018.8
"09/04/2012 00:00:00","EDT","LONGIL",61762,2488.1
"09/04/2012 00:00:00","EDT","MHK VL",61756,735.7
"09/04/2012 00:00:00","EDT","MILLWD",61759,266.2
"09/04/2012 00:00:00","EDT","N.Y.C.",61761,6173.1
"09/04/2012 00:00:00","EDT","NORTH",61755,682.8
"09/04/2012 00:00:00","EDT","WEST",61752,1762
"09/04/2012 01:00:00","EDT","CAPITL",61757,1151.9
"09/04/2012 01:00:00","EDT","CENTRL",61754,1526.3
"09/04/2012 01:00:00","EDT","DUNWOD",61760,648.1
"09/04/2012 01:00:00","EDT","GENESE",61753,1046.5
"09/04/2012 01:00:00","EDT","HUD VL",61758,965.3
"09/04/2012 01:00:00","EDT","LONGIL",61762,2355.1
"09/04/2012 01:00:00","EDT","MHK VL",61756,690.5
"09/04/2012 01:00:00","EDT","MILLWD",61759,252
"09/04/2012 01:00:00","EDT","N.Y.C.",61761,5958
"09/04/2012 01:00:00","EDT","NORTH",61755,683.2
"09/04/2012 01:00:00","EDT","WEST",61752,1696.6
"09/04/2012 02:00:00","EDT","CAPITL",61757,1127.5
"09/04/2012 02:00:00","EDT","CENTRL",61754,1487
"09/04/2012 02:00:00","EDT","DUNWOD",61760,626.7
"09/04/2012 02:00:00","EDT","GENESE",61753,1017.3
"09/04/2012 02:00:00","EDT","HUD VL",61758,937.5
"09/04/2012 02:00:00","EDT","LONGIL",61762,2257.5
"09/04/2012 02:00:00","EDT","MHK VL",61756,661.9
"09/04/2012 02:00:00","EDT","MILLWD",61759,241.3
"09/04/2012 02:00:00","EDT","N.Y.C.",61761,5795.1
"09/04/2012 02:00:00","EDT","NORTH",61755,678.7
"09/04/2012 02:00:00","EDT","WEST",61752,1655.8
"09/04/2012 03:00:00","EDT","CAPITL",61757,1115.3
