"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/09/2016 00:00:00","EDT","CAPITL",61757,1513
"09/09/2016 00:00:00","EDT","CENTRL",61754,1930
"09/09/2016 00:00:00","EDT","DUNWOD",61760,848.3
"09/09/2016 00:00:00","EDT","GENESE",61753,1305
"09/09/2016 00:00:00","EDT","HUD VL",61758,1319.5
"09/09/2016 00:00:00","EDT","LONGIL",61762,2801.3
"09/09/2016 00:00:00","EDT","MHK VL",61756,893.7
"09/09/2016 00:00:00","EDT","MILLWD",61759,356.5
"09/09/2016 00:00:00","EDT","N.Y.C.",61761,7704.1
"09/09/2016 00:00:00","EDT","NORTH",61755,474.1
"09/09/2016 00:00:00","EDT","WEST",61752,1969.3
"09/09/2016 01:00:00","EDT","CAPITL",61757,1451.9
"09/09/2016 01:00:00","EDT","CENTRL",61754,1854.6
"09/09/2016 01:00:00","EDT","DUNWOD",61760,795.2
"09/09/2016 01:00:00","EDT","GENESE",61753,1233.5
"09/09/2016 01:00:00","EDT","HUD VL",61758,1236.3
"09/09/2016 01:00:00","EDT","LONGIL",61762,2640
"09/09/2016 01:00:00","EDT","MHK VL",61756,874.3
"09/09/2016 01:00:00","EDT","MILLWD",61759,336
"09/09/2016 01:00:00","EDT","N.Y.C.",61761,7304.7
"09/09/2016 01:00:00","EDT","NORTH",61755,468.3
"09/09/2016 01:00:00","EDT","WEST",61752,1884.6
"09/09/2016 02:00:00","EDT","CAPITL",61757,1416.8
"09/09/2016 02:00:00","EDT","CENTRL",61754,1804.9
"09/09/2016 02:00:00","EDT","DUNWOD",61760,764.1
"09/09/2016 02:00:00","EDT","GENESE",61753,1185.7
"09/09/2016 02:00:00","EDT","HUD VL",61758,1188.6
"09/09/2016 02:00:00","EDT","LONGIL",61762,2538.7
"09/09/2016 02:00:00","EDT","MHK VL",61756,851.4
"09/09/2016 02:00:00","EDT","MILLWD",61759,321
"09/09/2016 02:00:00","EDT","N.Y.C.",61761,7052.7
"09/09/2016 02:00:00","EDT","NORTH",61755,464.1
"09/09/2016 02:00:00","EDT","WEST",61752,1825.7
"09/09/2016 03:00:00","EDT","CAPITL",61757,1404
"09/09/2016 03:00:00","EDT","CENTRL",61754,1776
"09/09/2016 03:00:00","EDT","DUNWOD",61760,745.3
"09/09/2016 03:00:00","EDT","GENESE",61753,1151.3
"09/09/2016 03:00:00","EDT","HUD VL",61758,1161.6
"09/09/2016 03:00:00","EDT","LONGIL",61762,2489.5
"09/09/2016 03:00:00","EDT","MHK VL",61756,837
"09/09/2016 03:00:00","EDT","MILLWD",61759,315.5
"09/09/2016 03:00:00","EDT","N.Y.C.",61761,6915.1
"09/09/2016 03:00:00","EDT","NORTH",61755,461.8
"09/09/2016 03:00:00","EDT","WEST",61752,1787.6
"09/09/2016 04:00:00","EDT","CAPITL",61757,1420.4
"09/09/2016 04:00:00","EDT","CENTRL",61754,1795.6
"09/09/2016 04:00:00","EDT","DUNWOD",61760,746.7
"09/09/2016 04:00:00","EDT","GENESE",61753,1151.2
"09/09/2016 04:00:00","EDT","HUD VL",61758,1158.1
"09/09/2016 04:00:00","EDT","LONGIL",61762,2520.4
"09/09/2016 04:00:00","EDT","MHK VL",61756,842.6
"09/09/2016 04:00:00","EDT","MILLWD",61759,312.4
"09/09/2016 04:00:00","EDT","N.Y.C.",61761,6919
"09/09/2016 04:00:00","EDT","NORTH",61755,466.8
"09/09/2016 04:00:00","EDT","WEST",61752,1800.5
"09/09/2016 05:00:00","EDT","CAPITL",61757,1502.2
"09/09/2016 05:00:00","EDT","CENTRL",61754,1885.1
"09/09/2016 05:00:00","EDT","DUNWOD",61760,784.3
"09/09/2016 05:00:00","EDT","GENESE",61753,1215.9
"09/09/2016 05:00:00","EDT","HUD VL",61758,1210.7
"09/09/2016 05:00:00","EDT","LONGIL",61762,2650.9
"09/09/2016 05:00:00","EDT","MHK VL",61756,893.7
"09/09/2016 05:00:00","EDT","MILLWD",61759,330.1
"09/09/2016 05:00:00","EDT","N.Y.C.",61761,7180.4
"09/09/2016 05:00:00","EDT","NORTH",61755,476.6
"09/09/2016 05:00:00","EDT","WEST",61752,1867.3
"09/09/2016 06:00:00","EDT","CAPITL",61757,1669.1
"09/09/2016 06:00:00","EDT","CENTRL",61754,2070.1
"09/09/2016 06:00:00","EDT","DUNWOD",61760,862.4
"09/09/2016 06:00:00","EDT","GENESE",61753,1339.8
"09/09/2016 06:00:00","EDT","HUD VL",61758,1328.9
"09/09/2016 06:00:00","EDT","LONGIL",61762,2880.9
"09/09/2016 06:00:00","EDT","MHK VL",61756,1008.5
"09/09/2016 06:00:00","EDT","MILLWD",61759,364.9
"09/09/2016 06:00:00","EDT","N.Y.C.",61761,7766.3
"09/09/2016 06:00:00","EDT","NORTH",61755,491.3
"09/09/2016 06:00:00","EDT","WEST",61752,2031
"09/09/2016 07:00:00","EDT","CAPITL",61757,1769.1
"09/09/2016 07:00:00","EDT","CENTRL",61754,2178.1
"09/09/2016 07:00:00","EDT","DUNWOD",61760,931.3
"09/09/2016 07:00:00","EDT","GENESE",61753,1420.3
"09/09/2016 07:00:00","EDT","HUD VL",61758,1410
"09/09/2016 07:00:00","EDT","LONGIL",61762,3109.7
"09/09/2016 07:00:00","EDT","MHK VL",61756,1074.4
"09/09/2016 07:00:00","EDT","MILLWD",61759,392.7
"09/09/2016 07:00:00","EDT","N.Y.C.",61761,8321.1
"09/09/2016 07:00:00","EDT","NORTH",61755,502.8
"09/09/2016 07:00:00","EDT","WEST",61752,2125.9
"09/09/2016 08:00:00","EDT","CAPITL",61757,1845.4
"09/09/2016 08:00:00","EDT","CENTRL",61754,2270.1
"09/09/2016 08:00:00","EDT","DUNWOD",61760,978.5
"09/09/2016 08:00:00","EDT","GENESE",61753,1494.1
"09/09/2016 08:00:00","EDT","HUD VL",61758,1491.8
"09/09/2016 08:00:00","EDT","LONGIL",61762,3349.1
"09/09/2016 08:00:00","EDT","MHK VL",61756,1126.2
"09/09/2016 08:00:00","EDT","MILLWD",61759,414.8
"09/09/2016 08:00:00","EDT","N.Y.C.",61761,8812.7
"09/09/2016 08:00:00","EDT","NORTH",61755,518.5
"09/09/2016 08:00:00","EDT","WEST",61752,2192.6
"09/09/2016 09:00:00","EDT","CAPITL",61757,1909.5
"09/09/2016 09:00:00","EDT","CENTRL",61754,2385.2
"09/09/2016 09:00:00","EDT","DUNWOD",61760,1043.2
"09/09/2016 09:00:00","EDT","GENESE",61753,1556
"09/09/2016 09:00:00","EDT","HUD VL",61758,1579.9
"09/09/2016 09:00:00","EDT","LONGIL",61762,3643
"09/09/2016 09:00:00","EDT","MHK VL",61756,1180
"09/09/2016 09:00:00","EDT","MILLWD",61759,444.8
"09/09/2016 09:00:00","EDT","N.Y.C.",61761,9310.6
"09/09/2016 09:00:00","EDT","NORTH",61755,523.4
"09/09/2016 09:00:00","EDT","WEST",61752,2219.9
"09/09/2016 10:00:00","EDT","CAPITL",61757,1960.6
"09/09/2016 10:00:00","EDT","CENTRL",61754,2467.2
"09/09/2016 10:00:00","EDT","DUNWOD",61760,1094.8
"09/09/2016 10:00:00","EDT","GENESE",61753,1580.4
"09/09/2016 10:00:00","EDT","HUD VL",61758,1690.1
"09/09/2016 10:00:00","EDT","LONGIL",61762,3970.2
"09/09/2016 10:00:00","EDT","MHK VL",61756,1199.3
"09/09/2016 10:00:00","EDT","MILLWD",61759,470.7
"09/09/2016 10:00:00","EDT","N.Y.C.",61761,9646.4
"09/09/2016 10:00:00","EDT","NORTH",61755,524.6
"09/09/2016 10:00:00","EDT","WEST",61752,2280.2
"09/09/2016 11:00:00","EDT","CAPITL",61757,1999.8
"09/09/2016 11:00:00","EDT","CENTRL",61754,2509.1
"09/09/2016 11:00:00","EDT","DUNWOD",61760,1152.4
"09/09/2016 11:00:00","EDT","GENESE",61753,1619.1
"09/09/2016 11:00:00","EDT","HUD VL",61758,1774.3
"09/09/2016 11:00:00","EDT","LONGIL",61762,4263.2
"09/09/2016 11:00:00","EDT","MHK VL",61756,1211.2
"09/09/2016 11:00:00","EDT","MILLWD",61759,498.3
"09/09/2016 11:00:00","EDT","N.Y.C.",61761,9847.4
"09/09/2016 11:00:00","EDT","NORTH",61755,531.1
"09/09/2016 11:00:00","EDT","WEST",61752,2336.4
"09/09/2016 12:00:00","EDT","CAPITL",61757,2031.8
