Load,Time Stamp
313.5,2017-02-14 00:00:00
301.3,2017-02-14 01:00:00
297.7,2017-02-14 02:00:00
299.4,2017-02-14 03:00:00
310.5,2017-02-14 04:00:00
338.6,2017-02-14 05:00:00
381.0,2017-02-14 06:00:00
398.9,2017-02-14 07:00:00
403.2,2017-02-14 08:00:00
399.0,2017-02-14 09:00:00
393.6,2017-02-14 10:00:00
384.9,2017-02-14 11:00:00
373.2,2017-02-14 12:00:00
366.9,2017-02-14 13:00:00
365.9,2017-02-14 14:00:00
372.2,2017-02-14 15:00:00
413.0,2017-02-14 16:00:00
468.6,2017-02-14 17:00:00
447.5,2017-02-14 18:00:00
437.0,2017-02-14 19:00:00
420.9,2017-02-14 20:00:00
400.2,2017-02-14 21:00:00
366.0,2017-02-14 22:00:00
331.8,2017-02-14 23:00:00
