Load,Time Stamp
313.9,2017-12-22 00:00:00
303.2,2017-12-22 01:00:00
297.5,2017-12-22 02:00:00
294.1,2017-12-22 03:00:00
299.6,2017-12-22 04:00:00
326.0,2017-12-22 05:00:00
353.8,2017-12-22 06:00:00
373.4,2017-12-22 07:00:00
378.0,2017-12-22 08:00:00
381.5,2017-12-22 09:00:00
385.3,2017-12-22 10:00:00
379.3,2017-12-22 11:00:00
373.8,2017-12-22 12:00:00
369.9,2017-12-22 13:00:00
368.4,2017-12-22 14:00:00
375.7,2017-12-22 15:00:00
395.8,2017-12-22 16:00:00
421.1,2017-12-22 17:00:00
420.0,2017-12-22 18:00:00
410.1,2017-12-22 19:00:00
398.6,2017-12-22 20:00:00
385.2,2017-12-22 21:00:00
361.9,2017-12-22 22:00:00
331.6,2017-12-22 23:00:00
