Load,Time Stamp
370.7,2017-06-12 00:00:00
336.7,2017-06-12 01:00:00
310.6,2017-06-12 02:00:00
294.4,2017-06-12 03:00:00
280.3,2017-06-12 04:00:00
290.2,2017-06-12 05:00:00
324.5,2017-06-12 06:00:00
372.0,2017-06-12 07:00:00
412.9,2017-06-12 08:00:00
445.5,2017-06-12 09:00:00
478.9,2017-06-12 10:00:00
506.4,2017-06-12 11:00:00
531.9,2017-06-12 12:00:00
553.8,2017-06-12 13:00:00
573.5,2017-06-12 14:00:00
602.3,2017-06-12 15:00:00
622.1,2017-06-12 16:00:00
633.3,2017-06-12 17:00:00
622.7,2017-06-12 18:00:00
594.8,2017-06-12 19:00:00
572.7,2017-06-12 20:00:00
554.4,2017-06-12 21:00:00
502.5,2017-06-12 22:00:00
443.3,2017-06-12 23:00:00
