Load,Time Stamp
296.6,2017-01-28 00:00:00
283.6,2017-01-28 01:00:00
281.4,2017-01-28 02:00:00
277.4,2017-01-28 03:00:00
277.8,2017-01-28 04:00:00
281.4,2017-01-28 05:00:00
299.1,2017-01-28 06:00:00
323.6,2017-01-28 07:00:00
343.3,2017-01-28 08:00:00
358.7,2017-01-28 09:00:00
364.4,2017-01-28 10:00:00
369.6,2017-01-28 11:00:00
369.4,2017-01-28 12:00:00
370.2,2017-01-28 13:00:00
366.6,2017-01-28 14:00:00
370.8,2017-01-28 15:00:00
382.3,2017-01-28 16:00:00
404.2,2017-01-28 17:00:00
407.5,2017-01-28 18:00:00
393.9,2017-01-28 19:00:00
381.4,2017-01-28 20:00:00
366.3,2017-01-28 21:00:00
350.2,2017-01-28 22:00:00
321.8,2017-01-28 23:00:00
