Load,Time Stamp
245.4,2017-11-10 00:00:00
222.7,2017-11-10 01:00:00
226.5,2017-11-10 02:00:00
225.8,2017-11-10 03:00:00
232.4,2017-11-10 04:00:00
253.4,2017-11-10 05:00:00
280.7,2017-11-10 06:00:00
297.5,2017-11-10 07:00:00
303.4,2017-11-10 08:00:00
312.3,2017-11-10 09:00:00
315.8,2017-11-10 10:00:00
314.3,2017-11-10 11:00:00
307.3,2017-11-10 12:00:00
305.9,2017-11-10 13:00:00
312.8,2017-11-10 14:00:00
320.3,2017-11-10 15:00:00
344.4,2017-11-10 16:00:00
379.8,2017-11-10 17:00:00
386.1,2017-11-10 18:00:00
379.5,2017-11-10 19:00:00
371.3,2017-11-10 20:00:00
358.9,2017-11-10 21:00:00
334.0,2017-11-10 22:00:00
312.4,2017-11-10 23:00:00
