Load,Time Stamp
230.4,2017-04-12 00:00:00
229.3,2017-04-12 01:00:00
222.6,2017-04-12 02:00:00
218.3,2017-04-12 03:00:00
220.8,2017-04-12 04:00:00
231.4,2017-04-12 05:00:00
255.9,2017-04-12 06:00:00
274.6,2017-04-12 07:00:00
283.5,2017-04-12 08:00:00
305.3,2017-04-12 09:00:00
315.6,2017-04-12 10:00:00
319.8,2017-04-12 11:00:00
320.8,2017-04-12 12:00:00
310.9,2017-04-12 13:00:00
299.5,2017-04-12 14:00:00
303.2,2017-04-12 15:00:00
311.2,2017-04-12 16:00:00
314.1,2017-04-12 17:00:00
323.4,2017-04-12 18:00:00
333.1,2017-04-12 19:00:00
342.7,2017-04-12 20:00:00
328.2,2017-04-12 21:00:00
297.4,2017-04-12 22:00:00
262.8,2017-04-12 23:00:00
