Load Forecast,Time Stamp
1532,2017-07-09 00:00:00
1467,2017-07-09 01:00:00
1415,2017-07-09 02:00:00
1380,2017-07-09 03:00:00
1363,2017-07-09 04:00:00
1349,2017-07-09 05:00:00
1319,2017-07-09 06:00:00
1368,2017-07-09 07:00:00
1480,2017-07-09 08:00:00
1660,2017-07-09 09:00:00
1710,2017-07-09 10:00:00
1746,2017-07-09 11:00:00
1766,2017-07-09 12:00:00
1770,2017-07-09 13:00:00
1782,2017-07-09 14:00:00
1795,2017-07-09 15:00:00
1819,2017-07-09 16:00:00
1833,2017-07-09 17:00:00
1827,2017-07-09 18:00:00
1799,2017-07-09 19:00:00
1758,2017-07-09 20:00:00
1780,2017-07-09 21:00:00
1725,2017-07-09 22:00:00
1636,2017-07-09 23:00:00
1573,2017-07-10 00:00:00
1511,2017-07-10 01:00:00
1470,2017-07-10 02:00:00
1448,2017-07-10 03:00:00
1460,2017-07-10 04:00:00
1522,2017-07-10 05:00:00
1613,2017-07-10 06:00:00
1756,2017-07-10 07:00:00
1889,2017-07-10 08:00:00
2051,2017-07-10 09:00:00
2118,2017-07-10 10:00:00
2158,2017-07-10 11:00:00
2178,2017-07-10 12:00:00
2198,2017-07-10 13:00:00
2202,2017-07-10 14:00:00
2194,2017-07-10 15:00:00
2196,2017-07-10 16:00:00
2175,2017-07-10 17:00:00
2140,2017-07-10 18:00:00
2090,2017-07-10 19:00:00
2050,2017-07-10 20:00:00
2066,2017-07-10 21:00:00
1971,2017-07-10 22:00:00
1831,2017-07-10 23:00:00
1698,2017-07-11 00:00:00
1615,2017-07-11 01:00:00
1560,2017-07-11 02:00:00
1527,2017-07-11 03:00:00
1532,2017-07-11 04:00:00
1586,2017-07-11 05:00:00
1675,2017-07-11 06:00:00
1815,2017-07-11 07:00:00
1945,2017-07-11 08:00:00
2118,2017-07-11 09:00:00
2170,2017-07-11 10:00:00
2197,2017-07-11 11:00:00
2201,2017-07-11 12:00:00
2210,2017-07-11 13:00:00
2205,2017-07-11 14:00:00
2196,2017-07-11 15:00:00
2200,2017-07-11 16:00:00
2178,2017-07-11 17:00:00
2143,2017-07-11 18:00:00
2092,2017-07-11 19:00:00
2050,2017-07-11 20:00:00
2071,2017-07-11 21:00:00
1979,2017-07-11 22:00:00
1839,2017-07-11 23:00:00
1688,2017-07-12 00:00:00
1600,2017-07-12 01:00:00
1539,2017-07-12 02:00:00
1503,2017-07-12 03:00:00
1504,2017-07-12 04:00:00
1554,2017-07-12 05:00:00
1633,2017-07-12 06:00:00
1766,2017-07-12 07:00:00
1893,2017-07-12 08:00:00
2034,2017-07-12 09:00:00
2105,2017-07-12 10:00:00
2152,2017-07-12 11:00:00
2170,2017-07-12 12:00:00
2200,2017-07-12 13:00:00
2213,2017-07-12 14:00:00
2210,2017-07-12 15:00:00
2217,2017-07-12 16:00:00
2196,2017-07-12 17:00:00
2152,2017-07-12 18:00:00
2083,2017-07-12 19:00:00
2021,2017-07-12 20:00:00
2030,2017-07-12 21:00:00
1931,2017-07-12 22:00:00
1784,2017-07-12 23:00:00
1671,2017-07-13 00:00:00
1586,2017-07-13 01:00:00
1527,2017-07-13 02:00:00
1493,2017-07-13 03:00:00
1498,2017-07-13 04:00:00
1553,2017-07-13 05:00:00
1639,2017-07-13 06:00:00
1782,2017-07-13 07:00:00
1916,2017-07-13 08:00:00
2086,2017-07-13 09:00:00
2140,2017-07-13 10:00:00
2168,2017-07-13 11:00:00
2172,2017-07-13 12:00:00
2182,2017-07-13 13:00:00
2176,2017-07-13 14:00:00
2163,2017-07-13 15:00:00
2167,2017-07-13 16:00:00
2146,2017-07-13 17:00:00
2106,2017-07-13 18:00:00
2051,2017-07-13 19:00:00
2003,2017-07-13 20:00:00
2023,2017-07-13 21:00:00
1930,2017-07-13 22:00:00
1788,2017-07-13 23:00:00
1650,2017-07-14 00:00:00
1565,2017-07-14 01:00:00
1509,2017-07-14 02:00:00
1475,2017-07-14 03:00:00
1477,2017-07-14 04:00:00
1525,2017-07-14 05:00:00
1600,2017-07-14 06:00:00
1733,2017-07-14 07:00:00
1874,2017-07-14 08:00:00
2082,2017-07-14 09:00:00
2106,2017-07-14 10:00:00
2108,2017-07-14 11:00:00
2090,2017-07-14 12:00:00
2072,2017-07-14 13:00:00
2047,2017-07-14 14:00:00
2026,2017-07-14 15:00:00
2022,2017-07-14 16:00:00
1999,2017-07-14 17:00:00
1966,2017-07-14 18:00:00
1915,2017-07-14 19:00:00
1876,2017-07-14 20:00:00
1921,2017-07-14 21:00:00
1859,2017-07-14 22:00:00
1748,2017-07-14 23:00:00
