"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"10/14/2010 00:00",905,1347,517,846,820,1795,559,199,4717,437,1406,13548
"10/14/2010 01:00",882,1331,476,827,784,1680,547,202,4398,431,1397,12955
"10/14/2010 02:00",869,1296,453,803,772,1636,535,202,4233,423,1374,12596
"10/14/2010 03:00",862,1293,440,794,769,1611,530,201,4149,418,1357,12424
"10/14/2010 04:00",873,1299,441,802,773,1621,541,202,4136,423,1367,12478
"10/14/2010 05:00",933,1390,467,854,815,1695,592,218,4292,437,1434,13127
"10/14/2010 06:00",1103,1618,533,978,933,1940,707,267,4792,467,1593,14931
"10/14/2010 07:00",1245,1772,614,1087,1034,2162,797,297,5401,491,1746,16646
"10/14/2010 08:00",1286,1802,661,1114,1081,2323,822,305,5871,494,1803,17562
"10/14/2010 09:00",1287,1807,680,1122,1097,2419,829,302,6182,493,1832,18050
"10/14/2010 10:00",1283,1812,688,1138,1110,2483,834,302,6346,494,1857,18347
"10/14/2010 11:00",1272,1804,693,1139,1115,2499,819,297,6425,490,1861,18414
"10/14/2010 12:00",1256,1789,694,1131,1110,2497,800,292,6480,485,1854,18388
"10/14/2010 13:00",1244,1776,694,1128,1100,2489,795,287,6511,481,1851,18356
"10/14/2010 14:00",1224,1761,695,1121,1085,2481,785,281,6541,475,1838,18287
"10/14/2010 15:00",1215,1746,693,1109,1077,2478,767,280,6552,473,1811,18201
"10/14/2010 16:00",1223,1736,702,1102,1081,2497,773,279,6582,477,1810,18262
"10/14/2010 17:00",1247,1743,711,1107,1103,2543,784,287,6584,483,1812,18404
"10/14/2010 18:00",1307,1803,738,1140,1164,2697,821,313,6530,495,1834,18842
"10/14/2010 19:00",1351,1895,760,1191,1219,2815,857,331,6511,505,1904,19339
"10/14/2010 20:00",1316,1851,734,1168,1195,2715,837,321,6294,495,1887,18813
"10/14/2010 21:00",1237,1757,696,1116,1131,2555,779,300,6014,473,1823,17881
"10/14/2010 22:00",1115,1626,639,1028,1030,2306,703,266,5674,450,1711,16548
"10/14/2010 23:00",990,1477,573,935,925,2030,622,232,5214,431,1579,15008
"10/15/2010 00:00",905,1384,512,868,841,1816,576,207,4743,422,1472,13746
"10/15/2010 01:00",891,1343,475,833,800,1696,561,205,4416,423,1405,13048
"10/15/2010 02:00",877,1307,449,807,785,1634,550,200,4229,421,1367,12626
"10/15/2010 03:00",868,1302,433,797,780,1596,545,197,4129,416,1345,12408
"10/15/2010 04:00",877,1306,433,805,784,1604,555,198,4106,418,1357,12443
"10/15/2010 05:00",926,1395,459,856,818,1670,598,214,4257,425,1429,13047
"10/15/2010 06:00",1069,1616,523,980,916,1884,696,254,4751,449,1584,14722
"10/15/2010 07:00",1201,1778,606,1091,1014,2103,778,283,5363,471,1739,16427
"10/15/2010 08:00",1249,1817,662,1121,1068,2273,806,295,5838,480,1800,17409
"10/15/2010 09:00",1270,1832,685,1135,1093,2380,822,298,6157,486,1830,17988
"10/15/2010 10:00",1280,1844,697,1155,1111,2448,833,303,6320,492,1851,18334
"10/15/2010 11:00",1280,1842,705,1156,1118,2468,823,302,6392,491,1853,18430
"10/15/2010 12:00",1271,1830,708,1146,1113,2460,809,299,6420,490,1840,18386
"10/15/2010 13:00",1261,1815,706,1141,1105,2448,803,294,6416,489,1835,18313
"10/15/2010 14:00",1244,1794,706,1130,1090,2434,794,290,6408,484,1817,18191
"10/15/2010 15:00",1233,1772,702,1112,1077,2427,777,290,6386,483,1780,18039
"10/15/2010 16:00",1237,1755,707,1101,1077,2436,783,288,6383,487,1767,18021
"10/15/2010 17:00",1250,1753,712,1098,1094,2466,789,297,6369,493,1759,18080
"10/15/2010 18:00",1294,1799,740,1122,1145,2603,818,319,6339,500,1773,18452
"10/15/2010 19:00",1317,1863,759,1161,1187,2706,842,333,6324,506,1837,18835
"10/15/2010 20:00",1268,1801,724,1128,1153,2582,815,317,6084,495,1814,18181
"10/15/2010 21:00",1201,1713,686,1077,1102,2437,764,296,5796,479,1757,17308
"10/15/2010 22:00",1116,1605,636,1004,1031,2242,707,273,5487,462,1663,16226
