Load,Time Stamp
4674.3,2017-11-14 00:00:00
4463.3,2017-11-14 01:00:00
4343.1,2017-11-14 02:00:00
4299.1,2017-11-14 03:00:00
4347.8,2017-11-14 04:00:00
4624.6,2017-11-14 05:00:00
5182.7,2017-11-14 06:00:00
5677.9,2017-11-14 07:00:00
5971.2,2017-11-14 08:00:00
6158.9,2017-11-14 09:00:00
6227.3,2017-11-14 10:00:00
6260.1,2017-11-14 11:00:00
6256.7,2017-11-14 12:00:00
6254.1,2017-11-14 13:00:00
6229.0,2017-11-14 14:00:00
6297.0,2017-11-14 15:00:00
6449.2,2017-11-14 16:00:00
6584.8,2017-11-14 17:00:00
6435.4,2017-11-14 18:00:00
6270.8,2017-11-14 19:00:00
6076.0,2017-11-14 20:00:00
5830.5,2017-11-14 21:00:00
5453.6,2017-11-14 22:00:00
5049.2,2017-11-14 23:00:00
