Load,Time Stamp
6207.8,2017-06-26 00:00:00
5776.9,2017-06-26 01:00:00
5545.4,2017-06-26 02:00:00
5396.6,2017-06-26 03:00:00
5375.4,2017-06-26 04:00:00
5515.5,2017-06-26 05:00:00
5939.1,2017-06-26 06:00:00
6516.8,2017-06-26 07:00:00
7009.7,2017-06-26 08:00:00
7358.4,2017-06-26 09:00:00
7523.1,2017-06-26 10:00:00
7633.2,2017-06-26 11:00:00
7712.5,2017-06-26 12:00:00
7741.7,2017-06-26 13:00:00
7778.2,2017-06-26 14:00:00
7787.1,2017-06-26 15:00:00
7776.5,2017-06-26 16:00:00
7685.2,2017-06-26 17:00:00
7389.9,2017-06-26 18:00:00
7182.8,2017-06-26 19:00:00
7005.7,2017-06-26 20:00:00
6943.6,2017-06-26 21:00:00
6668.0,2017-06-26 22:00:00
6238.5,2017-06-26 23:00:00
