Load,Time Stamp
5028.6,2017-01-31 00:00:00
4814.7,2017-01-31 01:00:00
4680.0,2017-01-31 02:00:00
4627.5,2017-01-31 03:00:00
4682.9,2017-01-31 04:00:00
4959.1,2017-01-31 05:00:00
5533.9,2017-01-31 06:00:00
6069.8,2017-01-31 07:00:00
6394.3,2017-01-31 08:00:00
6643.1,2017-01-31 09:00:00
6769.1,2017-01-31 10:00:00
6842.3,2017-01-31 11:00:00
6861.2,2017-01-31 12:00:00
6893.2,2017-01-31 13:00:00
6876.5,2017-01-31 14:00:00
6898.4,2017-01-31 15:00:00
6940.9,2017-01-31 16:00:00
7042.4,2017-01-31 17:00:00
6931.6,2017-01-31 18:00:00
6764.0,2017-01-31 19:00:00
6538.7,2017-01-31 20:00:00
6287.9,2017-01-31 21:00:00
5887.0,2017-01-31 22:00:00
5419.4,2017-01-31 23:00:00
