Load,Time Stamp
4644.2,2017-02-21 00:00:00
4448.5,2017-02-21 01:00:00
4342.8,2017-02-21 02:00:00
4289.2,2017-02-21 03:00:00
4340.6,2017-02-21 04:00:00
4596.6,2017-02-21 05:00:00
5069.6,2017-02-21 06:00:00
5560.9,2017-02-21 07:00:00
5935.6,2017-02-21 08:00:00
6129.8,2017-02-21 09:00:00
6187.1,2017-02-21 10:00:00
6200.4,2017-02-21 11:00:00
6199.9,2017-02-21 12:00:00
6189.4,2017-02-21 13:00:00
6188.3,2017-02-21 14:00:00
6205.9,2017-02-21 15:00:00
6298.0,2017-02-21 16:00:00
6412.4,2017-02-21 17:00:00
6401.4,2017-02-21 18:00:00
6257.1,2017-02-21 19:00:00
6059.2,2017-02-21 20:00:00
5804.7,2017-02-21 21:00:00
5471.6,2017-02-21 22:00:00
5063.2,2017-02-21 23:00:00
