Load,Time Stamp
6908.9,2017-07-03 00:00:00
6584.6,2017-07-03 01:00:00
6332.7,2017-07-03 02:00:00
6191.5,2017-07-03 03:00:00
6149.0,2017-07-03 04:00:00
6273.5,2017-07-03 05:00:00
6701.4,2017-07-03 06:00:00
7266.9,2017-07-03 07:00:00
7762.6,2017-07-03 08:00:00
8124.7,2017-07-03 09:00:00
8346.1,2017-07-03 10:00:00
8517.0,2017-07-03 11:00:00
8635.8,2017-07-03 12:00:00
8769.3,2017-07-03 13:00:00
8847.5,2017-07-03 14:00:00
8876.4,2017-07-03 15:00:00
8840.0,2017-07-03 16:00:00
8605.1,2017-07-03 17:00:00
8337.6,2017-07-03 18:00:00
8148.7,2017-07-03 19:00:00
7936.4,2017-07-03 20:00:00
7855.3,2017-07-03 21:00:00
7596.4,2017-07-03 22:00:00
7140.1,2017-07-03 23:00:00
