Load Forecast,Time Stamp
473,2017-05-22 00:00:00
452,2017-05-22 01:00:00
444,2017-05-22 02:00:00
440,2017-05-22 03:00:00
445,2017-05-22 04:00:00
470,2017-05-22 05:00:00
519,2017-05-22 06:00:00
577,2017-05-22 07:00:00
603,2017-05-22 08:00:00
611,2017-05-22 09:00:00
627,2017-05-22 10:00:00
631,2017-05-22 11:00:00
634,2017-05-22 12:00:00
639,2017-05-22 13:00:00
641,2017-05-22 14:00:00
644,2017-05-22 15:00:00
647,2017-05-22 16:00:00
641,2017-05-22 17:00:00
638,2017-05-22 18:00:00
638,2017-05-22 19:00:00
647,2017-05-22 20:00:00
624,2017-05-22 21:00:00
575,2017-05-22 22:00:00
523,2017-05-22 23:00:00
481,2017-05-23 00:00:00
461,2017-05-23 01:00:00
449,2017-05-23 02:00:00
445,2017-05-23 03:00:00
448,2017-05-23 04:00:00
469,2017-05-23 05:00:00
513,2017-05-23 06:00:00
564,2017-05-23 07:00:00
586,2017-05-23 08:00:00
595,2017-05-23 09:00:00
610,2017-05-23 10:00:00
617,2017-05-23 11:00:00
623,2017-05-23 12:00:00
631,2017-05-23 13:00:00
637,2017-05-23 14:00:00
640,2017-05-23 15:00:00
641,2017-05-23 16:00:00
633,2017-05-23 17:00:00
625,2017-05-23 18:00:00
624,2017-05-23 19:00:00
632,2017-05-23 20:00:00
616,2017-05-23 21:00:00
571,2017-05-23 22:00:00
524,2017-05-23 23:00:00
484,2017-05-24 00:00:00
463,2017-05-24 01:00:00
449,2017-05-24 02:00:00
441,2017-05-24 03:00:00
442,2017-05-24 04:00:00
457,2017-05-24 05:00:00
503,2017-05-24 06:00:00
559,2017-05-24 07:00:00
595,2017-05-24 08:00:00
649,2017-05-24 09:00:00
654,2017-05-24 10:00:00
641,2017-05-24 11:00:00
626,2017-05-24 12:00:00
613,2017-05-24 13:00:00
599,2017-05-24 14:00:00
596,2017-05-24 15:00:00
599,2017-05-24 16:00:00
595,2017-05-24 17:00:00
593,2017-05-24 18:00:00
592,2017-05-24 19:00:00
596,2017-05-24 20:00:00
593,2017-05-24 21:00:00
560,2017-05-24 22:00:00
522,2017-05-24 23:00:00
495,2017-05-25 00:00:00
471,2017-05-25 01:00:00
456,2017-05-25 02:00:00
448,2017-05-25 03:00:00
449,2017-05-25 04:00:00
466,2017-05-25 05:00:00
516,2017-05-25 06:00:00
577,2017-05-25 07:00:00
616,2017-05-25 08:00:00
677,2017-05-25 09:00:00
683,2017-05-25 10:00:00
671,2017-05-25 11:00:00
656,2017-05-25 12:00:00
646,2017-05-25 13:00:00
635,2017-05-25 14:00:00
634,2017-05-25 15:00:00
638,2017-05-25 16:00:00
635,2017-05-25 17:00:00
630,2017-05-25 18:00:00
627,2017-05-25 19:00:00
631,2017-05-25 20:00:00
627,2017-05-25 21:00:00
592,2017-05-25 22:00:00
549,2017-05-25 23:00:00
495,2017-05-26 00:00:00
468,2017-05-26 01:00:00
452,2017-05-26 02:00:00
443,2017-05-26 03:00:00
443,2017-05-26 04:00:00
460,2017-05-26 05:00:00
511,2017-05-26 06:00:00
573,2017-05-26 07:00:00
613,2017-05-26 08:00:00
672,2017-05-26 09:00:00
679,2017-05-26 10:00:00
669,2017-05-26 11:00:00
654,2017-05-26 12:00:00
643,2017-05-26 13:00:00
633,2017-05-26 14:00:00
633,2017-05-26 15:00:00
634,2017-05-26 16:00:00
629,2017-05-26 17:00:00
618,2017-05-26 18:00:00
605,2017-05-26 19:00:00
605,2017-05-26 20:00:00
606,2017-05-26 21:00:00
578,2017-05-26 22:00:00
542,2017-05-26 23:00:00
494,2017-05-27 00:00:00
463,2017-05-27 01:00:00
445,2017-05-27 02:00:00
434,2017-05-27 03:00:00
429,2017-05-27 04:00:00
428,2017-05-27 05:00:00
439,2017-05-27 06:00:00
478,2017-05-27 07:00:00
534,2017-05-27 08:00:00
619,2017-05-27 09:00:00
640,2017-05-27 10:00:00
640,2017-05-27 11:00:00
633,2017-05-27 12:00:00
621,2017-05-27 13:00:00
606,2017-05-27 14:00:00
600,2017-05-27 15:00:00
598,2017-05-27 16:00:00
597,2017-05-27 17:00:00
598,2017-05-27 18:00:00
594,2017-05-27 19:00:00
602,2017-05-27 20:00:00
608,2017-05-27 21:00:00
582,2017-05-27 22:00:00
550,2017-05-27 23:00:00
