Load,Time Stamp
877.7,2017-08-28 00:00:00
845.1,2017-08-28 01:00:00
828.2,2017-08-28 02:00:00
823.3,2017-08-28 03:00:00
833.9,2017-08-28 04:00:00
891.6,2017-08-28 05:00:00
981.6,2017-08-28 06:00:00
1061.6,2017-08-28 07:00:00
1131.7,2017-08-28 08:00:00
1186.4,2017-08-28 09:00:00
1231.9,2017-08-28 10:00:00
1258.4,2017-08-28 11:00:00
1274.2,2017-08-28 12:00:00
1287.1,2017-08-28 13:00:00
1282.8,2017-08-28 14:00:00
1276.1,2017-08-28 15:00:00
1276.3,2017-08-28 16:00:00
1266.6,2017-08-28 17:00:00
1245.0,2017-08-28 18:00:00
1224.6,2017-08-28 19:00:00
1250.7,2017-08-28 20:00:00
1190.5,2017-08-28 21:00:00
1093.7,2017-08-28 22:00:00
1006.1,2017-08-28 23:00:00
