Load,Time Stamp
898.3,2017-10-07 00:00:00
864.4,2017-10-07 01:00:00
835.1,2017-10-07 02:00:00
822.2,2017-10-07 03:00:00
828.4,2017-10-07 04:00:00
852.4,2017-10-07 05:00:00
903.8,2017-10-07 06:00:00
961.2,2017-10-07 07:00:00
1020.4,2017-10-07 08:00:00
1064.2,2017-10-07 09:00:00
1090.7,2017-10-07 10:00:00
1105.9,2017-10-07 11:00:00
1109.5,2017-10-07 12:00:00
1110.9,2017-10-07 13:00:00
1118.2,2017-10-07 14:00:00
1129.7,2017-10-07 15:00:00
1137.6,2017-10-07 16:00:00
1136.4,2017-10-07 17:00:00
1145.1,2017-10-07 18:00:00
1184.0,2017-10-07 19:00:00
1147.8,2017-10-07 20:00:00
1093.8,2017-10-07 21:00:00
1027.6,2017-10-07 22:00:00
964.1,2017-10-07 23:00:00
