Load,Time Stamp
861.4,2017-09-30 00:00:00
833.0,2017-09-30 01:00:00
808.7,2017-09-30 02:00:00
798.0,2017-09-30 03:00:00
792.0,2017-09-30 04:00:00
809.6,2017-09-30 05:00:00
857.3,2017-09-30 06:00:00
908.4,2017-09-30 07:00:00
965.8,2017-09-30 08:00:00
1008.7,2017-09-30 09:00:00
1025.8,2017-09-30 10:00:00
1021.4,2017-09-30 11:00:00
1012.6,2017-09-30 12:00:00
1003.4,2017-09-30 13:00:00
988.1,2017-09-30 14:00:00
976.5,2017-09-30 15:00:00
982.8,2017-09-30 16:00:00
992.3,2017-09-30 17:00:00
1002.3,2017-09-30 18:00:00
1052.2,2017-09-30 19:00:00
1038.2,2017-09-30 20:00:00
997.6,2017-09-30 21:00:00
940.4,2017-09-30 22:00:00
878.7,2017-09-30 23:00:00
