Load,Time Stamp
883.8,2017-11-04 00:00:00
854.5,2017-11-04 01:00:00
836.4,2017-11-04 02:00:00
830.4,2017-11-04 03:00:00
836.3,2017-11-04 04:00:00
867.3,2017-11-04 05:00:00
924.1,2017-11-04 06:00:00
979.5,2017-11-04 07:00:00
1021.6,2017-11-04 08:00:00
1051.4,2017-11-04 09:00:00
1060.0,2017-11-04 10:00:00
1054.7,2017-11-04 11:00:00
1042.6,2017-11-04 12:00:00
1033.6,2017-11-04 13:00:00
1022.4,2017-11-04 14:00:00
1020.2,2017-11-04 15:00:00
1032.1,2017-11-04 16:00:00
1059.3,2017-11-04 17:00:00
1116.3,2017-11-04 18:00:00
1107.2,2017-11-04 19:00:00
1072.7,2017-11-04 20:00:00
1030.9,2017-11-04 21:00:00
973.2,2017-11-04 22:00:00
910.4,2017-11-04 23:00:00
