Load,Time Stamp
1088.8,2017-07-06 00:00:00
1028.3,2017-07-06 01:00:00
991.2,2017-07-06 02:00:00
973.3,2017-07-06 03:00:00
978.7,2017-07-06 04:00:00
1011.8,2017-07-06 05:00:00
1095.4,2017-07-06 06:00:00
1221.2,2017-07-06 07:00:00
1329.8,2017-07-06 08:00:00
1427.6,2017-07-06 09:00:00
1516.1,2017-07-06 10:00:00
1582.9,2017-07-06 11:00:00
1627.3,2017-07-06 12:00:00
1671.0,2017-07-06 13:00:00
1693.3,2017-07-06 14:00:00
1725.3,2017-07-06 15:00:00
1739.4,2017-07-06 16:00:00
1729.5,2017-07-06 17:00:00
1681.0,2017-07-06 18:00:00
1619.1,2017-07-06 19:00:00
1568.1,2017-07-06 20:00:00
1544.4,2017-07-06 21:00:00
1429.1,2017-07-06 22:00:00
1305.5,2017-07-06 23:00:00
