Load,Time Stamp
950.8,2017-08-06 00:00:00
885.5,2017-08-06 01:00:00
839.3,2017-08-06 02:00:00
814.4,2017-08-06 03:00:00
799.5,2017-08-06 04:00:00
818.4,2017-08-06 05:00:00
810.4,2017-08-06 06:00:00
844.5,2017-08-06 07:00:00
918.0,2017-08-06 08:00:00
983.7,2017-08-06 09:00:00
1043.6,2017-08-06 10:00:00
1091.4,2017-08-06 11:00:00
1135.7,2017-08-06 12:00:00
1160.3,2017-08-06 13:00:00
1177.5,2017-08-06 14:00:00
1186.7,2017-08-06 15:00:00
1217.1,2017-08-06 16:00:00
1241.9,2017-08-06 17:00:00
1232.3,2017-08-06 18:00:00
1209.1,2017-08-06 19:00:00
1212.8,2017-08-06 20:00:00
1172.9,2017-08-06 21:00:00
1086.8,2017-08-06 22:00:00
989.2,2017-08-06 23:00:00
