Load,Time Stamp
849.8,2017-03-09 00:00:00
818.5,2017-03-09 01:00:00
795.3,2017-03-09 02:00:00
795.6,2017-03-09 03:00:00
816.7,2017-03-09 04:00:00
885.7,2017-03-09 05:00:00
982.2,2017-03-09 06:00:00
1027.8,2017-03-09 07:00:00
1031.5,2017-03-09 08:00:00
1022.9,2017-03-09 09:00:00
1019.6,2017-03-09 10:00:00
1020.9,2017-03-09 11:00:00
1011.3,2017-03-09 12:00:00
1010.3,2017-03-09 13:00:00
1015.2,2017-03-09 14:00:00
1026.3,2017-03-09 15:00:00
1063.8,2017-03-09 16:00:00
1119.9,2017-03-09 17:00:00
1197.7,2017-03-09 18:00:00
1199.4,2017-03-09 19:00:00
1168.5,2017-03-09 20:00:00
1114.6,2017-03-09 21:00:00
1033.0,2017-03-09 22:00:00
948.7,2017-03-09 23:00:00
