Load,Time Stamp
772.9,2017-04-18 00:00:00
741.1,2017-04-18 01:00:00
721.7,2017-04-18 02:00:00
716.1,2017-04-18 03:00:00
726.5,2017-04-18 04:00:00
786.4,2017-04-18 05:00:00
877.7,2017-04-18 06:00:00
935.4,2017-04-18 07:00:00
940.8,2017-04-18 08:00:00
930.0,2017-04-18 09:00:00
927.6,2017-04-18 10:00:00
931.2,2017-04-18 11:00:00
908.8,2017-04-18 12:00:00
909.3,2017-04-18 13:00:00
912.8,2017-04-18 14:00:00
933.7,2017-04-18 15:00:00
962.5,2017-04-18 16:00:00
994.8,2017-04-18 17:00:00
1011.2,2017-04-18 18:00:00
1046.4,2017-04-18 19:00:00
1097.5,2017-04-18 20:00:00
1039.8,2017-04-18 21:00:00
947.9,2017-04-18 22:00:00
850.8,2017-04-18 23:00:00
