Load,Time Stamp
904.3,2017-08-07 00:00:00
850.8,2017-08-07 01:00:00
820.3,2017-08-07 02:00:00
804.4,2017-08-07 03:00:00
807.2,2017-08-07 04:00:00
865.9,2017-08-07 05:00:00
930.4,2017-08-07 06:00:00
1024.8,2017-08-07 07:00:00
1088.9,2017-08-07 08:00:00
1142.6,2017-08-07 09:00:00
1186.7,2017-08-07 10:00:00
1208.3,2017-08-07 11:00:00
1208.9,2017-08-07 12:00:00
1211.9,2017-08-07 13:00:00
1205.3,2017-08-07 14:00:00
1196.0,2017-08-07 15:00:00
1193.4,2017-08-07 16:00:00
1204.0,2017-08-07 17:00:00
1201.9,2017-08-07 18:00:00
1195.9,2017-08-07 19:00:00
1196.7,2017-08-07 20:00:00
1141.0,2017-08-07 21:00:00
1055.8,2017-08-07 22:00:00
969.3,2017-08-07 23:00:00
