Load,Time Stamp
940.7,2017-01-02 00:00:00
901.9,2017-01-02 01:00:00
890.3,2017-01-02 02:00:00
891.9,2017-01-02 03:00:00
901.1,2017-01-02 04:00:00
932.8,2017-01-02 05:00:00
980.0,2017-01-02 06:00:00
1027.4,2017-01-02 07:00:00
1076.6,2017-01-02 08:00:00
1134.1,2017-01-02 09:00:00
1174.9,2017-01-02 10:00:00
1188.7,2017-01-02 11:00:00
1197.0,2017-01-02 12:00:00
1195.7,2017-01-02 13:00:00
1188.5,2017-01-02 14:00:00
1195.8,2017-01-02 15:00:00
1264.4,2017-01-02 16:00:00
1350.1,2017-01-02 17:00:00
1350.0,2017-01-02 18:00:00
1318.1,2017-01-02 19:00:00
1272.4,2017-01-02 20:00:00
1201.3,2017-01-02 21:00:00
1090.7,2017-01-02 22:00:00
991.1,2017-01-02 23:00:00
