Load Forecast,Time Stamp
1431,2017-08-14 00:00:00
1378,2017-08-14 01:00:00
1340,2017-08-14 02:00:00
1327,2017-08-14 03:00:00
1354,2017-08-14 04:00:00
1435,2017-08-14 05:00:00
1556,2017-08-14 06:00:00
1678,2017-08-14 07:00:00
1787,2017-08-14 08:00:00
1922,2017-08-14 09:00:00
1995,2017-08-14 10:00:00
2033,2017-08-14 11:00:00
2059,2017-08-14 12:00:00
2088,2017-08-14 13:00:00
2102,2017-08-14 14:00:00
2118,2017-08-14 15:00:00
2131,2017-08-14 16:00:00
2126,2017-08-14 17:00:00
2095,2017-08-14 18:00:00
2046,2017-08-14 19:00:00
2033,2017-08-14 20:00:00
1961,2017-08-14 21:00:00
1812,2017-08-14 22:00:00
1673,2017-08-14 23:00:00
1544,2017-08-15 00:00:00
1478,2017-08-15 01:00:00
1432,2017-08-15 02:00:00
1413,2017-08-15 03:00:00
1437,2017-08-15 04:00:00
1522,2017-08-15 05:00:00
1652,2017-08-15 06:00:00
1780,2017-08-15 07:00:00
1895,2017-08-15 08:00:00
2033,2017-08-15 09:00:00
2098,2017-08-15 10:00:00
2120,2017-08-15 11:00:00
2129,2017-08-15 12:00:00
2148,2017-08-15 13:00:00
2157,2017-08-15 14:00:00
2167,2017-08-15 15:00:00
2183,2017-08-15 16:00:00
2177,2017-08-15 17:00:00
2142,2017-08-15 18:00:00
2082,2017-08-15 19:00:00
2053,2017-08-15 20:00:00
1982,2017-08-15 21:00:00
1826,2017-08-15 22:00:00
1681,2017-08-15 23:00:00
1561,2017-08-16 00:00:00
1488,2017-08-16 01:00:00
1436,2017-08-16 02:00:00
1411,2017-08-16 03:00:00
1428,2017-08-16 04:00:00
1509,2017-08-16 05:00:00
1629,2017-08-16 06:00:00
1753,2017-08-16 07:00:00
1867,2017-08-16 08:00:00
2020,2017-08-16 09:00:00
2077,2017-08-16 10:00:00
2081,2017-08-16 11:00:00
2076,2017-08-16 12:00:00
2084,2017-08-16 13:00:00
2087,2017-08-16 14:00:00
2103,2017-08-16 15:00:00
2119,2017-08-16 16:00:00
2123,2017-08-16 17:00:00
2098,2017-08-16 18:00:00
2042,2017-08-16 19:00:00
2016,2017-08-16 20:00:00
1956,2017-08-16 21:00:00
1808,2017-08-16 22:00:00
1667,2017-08-16 23:00:00
1542,2017-08-17 00:00:00
1468,2017-08-17 01:00:00
1415,2017-08-17 02:00:00
1392,2017-08-17 03:00:00
1415,2017-08-17 04:00:00
1502,2017-08-17 05:00:00
1636,2017-08-17 06:00:00
1763,2017-08-17 07:00:00
1880,2017-08-17 08:00:00
2043,2017-08-17 09:00:00
2100,2017-08-17 10:00:00
2111,2017-08-17 11:00:00
2106,2017-08-17 12:00:00
2116,2017-08-17 13:00:00
2119,2017-08-17 14:00:00
2125,2017-08-17 15:00:00
2131,2017-08-17 16:00:00
2121,2017-08-17 17:00:00
2092,2017-08-17 18:00:00
2053,2017-08-17 19:00:00
2053,2017-08-17 20:00:00
1990,2017-08-17 21:00:00
1838,2017-08-17 22:00:00
1699,2017-08-17 23:00:00
1607,2017-08-18 00:00:00
1535,2017-08-18 01:00:00
1485,2017-08-18 02:00:00
1463,2017-08-18 03:00:00
1484,2017-08-18 04:00:00
1571,2017-08-18 05:00:00
1710,2017-08-18 06:00:00
1841,2017-08-18 07:00:00
1964,2017-08-18 08:00:00
2108,2017-08-18 09:00:00
2174,2017-08-18 10:00:00
2201,2017-08-18 11:00:00
2208,2017-08-18 12:00:00
2228,2017-08-18 13:00:00
2234,2017-08-18 14:00:00
2236,2017-08-18 15:00:00
2234,2017-08-18 16:00:00
2204,2017-08-18 17:00:00
2153,2017-08-18 18:00:00
2086,2017-08-18 19:00:00
2064,2017-08-18 20:00:00
2014,2017-08-18 21:00:00
1879,2017-08-18 22:00:00
1738,2017-08-18 23:00:00
1599,2017-08-19 00:00:00
1512,2017-08-19 01:00:00
1452,2017-08-19 02:00:00
1416,2017-08-19 03:00:00
1409,2017-08-19 04:00:00
1436,2017-08-19 05:00:00
1470,2017-08-19 06:00:00
1536,2017-08-19 07:00:00
1664,2017-08-19 08:00:00
1836,2017-08-19 09:00:00
1903,2017-08-19 10:00:00
1923,2017-08-19 11:00:00
1927,2017-08-19 12:00:00
1916,2017-08-19 13:00:00
1912,2017-08-19 14:00:00
1914,2017-08-19 15:00:00
1927,2017-08-19 16:00:00
1937,2017-08-19 17:00:00
1923,2017-08-19 18:00:00
1872,2017-08-19 19:00:00
1858,2017-08-19 20:00:00
1812,2017-08-19 21:00:00
1706,2017-08-19 22:00:00
1598,2017-08-19 23:00:00
