Load,Time Stamp
4268.7,2020-04-01 00:00:00
4107.2,2020-04-01 01:00:00
4006.5,2020-04-01 02:00:00
3952.0,2020-04-01 03:00:00
3955.0,2020-04-01 04:00:00
4060.7,2020-04-01 05:00:00
4259.8,2020-04-01 06:00:00
4477.7,2020-04-01 07:00:00
4657.7,2020-04-01 08:00:00
4740.5,2020-04-01 09:00:00
4776.8,2020-04-01 10:00:00
