Load,Time Stamp
411.4,2017-04-30 00:00:00
410.2,2017-04-30 01:00:00
405.0,2017-04-30 02:00:00
408.8,2017-04-30 03:00:00
413.5,2017-04-30 04:00:00
416.5,2017-04-30 05:00:00
423.5,2017-04-30 06:00:00
439.3,2017-04-30 07:00:00
456.4,2017-04-30 08:00:00
471.6,2017-04-30 09:00:00
485.1,2017-04-30 10:00:00
486.4,2017-04-30 11:00:00
486.6,2017-04-30 12:00:00
485.4,2017-04-30 13:00:00
480.8,2017-04-30 14:00:00
482.0,2017-04-30 15:00:00
484.8,2017-04-30 16:00:00
488.3,2017-04-30 17:00:00
481.2,2017-04-30 18:00:00
481.2,2017-04-30 19:00:00
487.6,2017-04-30 20:00:00
481.7,2017-04-30 21:00:00
461.1,2017-04-30 22:00:00
447.1,2017-04-30 23:00:00
