Load,Time Stamp
394.6,2017-05-28 00:00:00
393.8,2017-05-28 01:00:00
385.0,2017-05-28 02:00:00
382.5,2017-05-28 03:00:00
382.7,2017-05-28 04:00:00
381.8,2017-05-28 05:00:00
389.2,2017-05-28 06:00:00
405.3,2017-05-28 07:00:00
419.3,2017-05-28 08:00:00
432.7,2017-05-28 09:00:00
438.0,2017-05-28 10:00:00
441.6,2017-05-28 11:00:00
432.8,2017-05-28 12:00:00
429.4,2017-05-28 13:00:00
426.1,2017-05-28 14:00:00
425.1,2017-05-28 15:00:00
428.1,2017-05-28 16:00:00
431.6,2017-05-28 17:00:00
431.6,2017-05-28 18:00:00
427.1,2017-05-28 19:00:00
426.3,2017-05-28 20:00:00
428.1,2017-05-28 21:00:00
420.8,2017-05-28 22:00:00
398.6,2017-05-28 23:00:00
