Load,Time Stamp
495.7,2017-11-19 00:00:00
490.6,2017-11-19 01:00:00
483.9,2017-11-19 02:00:00
480.9,2017-11-19 03:00:00
483.4,2017-11-19 04:00:00
488.9,2017-11-19 05:00:00
500.6,2017-11-19 06:00:00
508.0,2017-11-19 07:00:00
522.3,2017-11-19 08:00:00
544.1,2017-11-19 09:00:00
549.9,2017-11-19 10:00:00
551.9,2017-11-19 11:00:00
556.8,2017-11-19 12:00:00
549.9,2017-11-19 13:00:00
544.5,2017-11-19 14:00:00
526.8,2017-11-19 15:00:00
550.9,2017-11-19 16:00:00
548.3,2017-11-19 17:00:00
546.1,2017-11-19 18:00:00
559.3,2017-11-19 19:00:00
527.6,2017-11-19 20:00:00
513.6,2017-11-19 21:00:00
495.6,2017-11-19 22:00:00
483.0,2017-11-19 23:00:00
