Load,Time Stamp
408.9,2017-07-31 00:00:00
404.2,2017-07-31 01:00:00
396.5,2017-07-31 02:00:00
401.2,2017-07-31 03:00:00
404.8,2017-07-31 04:00:00
404.6,2017-07-31 05:00:00
421.8,2017-07-31 06:00:00
443.1,2017-07-31 07:00:00
457.9,2017-07-31 08:00:00
471.7,2017-07-31 09:00:00
478.8,2017-07-31 10:00:00
486.3,2017-07-31 11:00:00
490.8,2017-07-31 12:00:00
492.1,2017-07-31 13:00:00
494.1,2017-07-31 14:00:00
494.4,2017-07-31 15:00:00
497.2,2017-07-31 16:00:00
500.6,2017-07-31 17:00:00
500.1,2017-07-31 18:00:00
495.1,2017-07-31 19:00:00
491.9,2017-07-31 20:00:00
479.9,2017-07-31 21:00:00
456.8,2017-07-31 22:00:00
438.1,2017-07-31 23:00:00
