Load,Time Stamp
436.9,2017-09-18 00:00:00
430.6,2017-09-18 01:00:00
429.6,2017-09-18 02:00:00
429.6,2017-09-18 03:00:00
431.2,2017-09-18 04:00:00
443.7,2017-09-18 05:00:00
467.5,2017-09-18 06:00:00
478.6,2017-09-18 07:00:00
482.2,2017-09-18 08:00:00
495.7,2017-09-18 09:00:00
502.0,2017-09-18 10:00:00
504.1,2017-09-18 11:00:00
501.3,2017-09-18 12:00:00
511.5,2017-09-18 13:00:00
501.9,2017-09-18 14:00:00
507.4,2017-09-18 15:00:00
517.3,2017-09-18 16:00:00
518.4,2017-09-18 17:00:00
517.4,2017-09-18 18:00:00
524.7,2017-09-18 19:00:00
516.0,2017-09-18 20:00:00
494.9,2017-09-18 21:00:00
473.6,2017-09-18 22:00:00
456.8,2017-09-18 23:00:00
