Load,Time Stamp
554.8,2017-01-31 00:00:00
553.5,2017-01-31 01:00:00
554.6,2017-01-31 02:00:00
550.7,2017-01-31 03:00:00
555.7,2017-01-31 04:00:00
576.9,2017-01-31 05:00:00
616.0,2017-01-31 06:00:00
633.6,2017-01-31 07:00:00
620.7,2017-01-31 08:00:00
611.7,2017-01-31 09:00:00
601.1,2017-01-31 10:00:00
589.2,2017-01-31 11:00:00
578.8,2017-01-31 12:00:00
570.5,2017-01-31 13:00:00
562.4,2017-01-31 14:00:00
565.4,2017-01-31 15:00:00
575.1,2017-01-31 16:00:00
595.7,2017-01-31 17:00:00
603.7,2017-01-31 18:00:00
593.8,2017-01-31 19:00:00
582.9,2017-01-31 20:00:00
566.8,2017-01-31 21:00:00
553.4,2017-01-31 22:00:00
544.7,2017-01-31 23:00:00
