"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"02/21/2011 00:00:00","EST","CAPITL",61757,1183.7
"02/21/2011 00:00:00","EST","CENTRL",61754,1678.8
"02/21/2011 00:00:00","EST","DUNWOD",61760,558.5
"02/21/2011 00:00:00","EST","GENESE",61753,965.8
"02/21/2011 00:00:00","EST","HUD VL",61758,943.9
"02/21/2011 00:00:00","EST","LONGIL",61762,2042.8
"02/21/2011 00:00:00","EST","MHK VL",61756,815.7
"02/21/2011 00:00:00","EST","MILLWD",61759,309.5
"02/21/2011 00:00:00","EST","N.Y.C.",61761,4887.1
"02/21/2011 00:00:00","EST","NORTH",61755,538.1
"02/21/2011 00:00:00","EST","WEST",61752,1599.7
"02/21/2011 01:00:00","EST","CAPITL",61757,1151.7
"02/21/2011 01:00:00","EST","CENTRL",61754,1634.9
"02/21/2011 01:00:00","EST","DUNWOD",61760,538.8
"02/21/2011 01:00:00","EST","GENESE",61753,944.5
"02/21/2011 01:00:00","EST","HUD VL",61758,905.9
"02/21/2011 01:00:00","EST","LONGIL",61762,1937
"02/21/2011 01:00:00","EST","MHK VL",61756,784.7
"02/21/2011 01:00:00","EST","MILLWD",61759,303.4
"02/21/2011 01:00:00","EST","N.Y.C.",61761,4677.5
"02/21/2011 01:00:00","EST","NORTH",61755,534.2
"02/21/2011 01:00:00","EST","WEST",61752,1567.6
"02/21/2011 02:00:00","EST","CAPITL",61757,1139.7
"02/21/2011 02:00:00","EST","CENTRL",61754,1615.5
"02/21/2011 02:00:00","EST","DUNWOD",61760,521.9
"02/21/2011 02:00:00","EST","GENESE",61753,939.8
"02/21/2011 02:00:00","EST","HUD VL",61758,888.1
"02/21/2011 02:00:00","EST","LONGIL",61762,1872
"02/21/2011 02:00:00","EST","MHK VL",61756,770.3
"02/21/2011 02:00:00","EST","MILLWD",61759,297.2
"02/21/2011 02:00:00","EST","N.Y.C.",61761,4538.2
"02/21/2011 02:00:00","EST","NORTH",61755,530.3
"02/21/2011 02:00:00","EST","WEST",61752,1559.6
"02/21/2011 03:00:00","EST","CAPITL",61757,1147
"02/21/2011 03:00:00","EST","CENTRL",61754,1589.5
"02/21/2011 03:00:00","EST","DUNWOD",61760,515.7
"02/21/2011 03:00:00","EST","GENESE",61753,943.6
"02/21/2011 03:00:00","EST","HUD VL",61758,886.5
"02/21/2011 03:00:00","EST","LONGIL",61762,1855.7
"02/21/2011 03:00:00","EST","MHK VL",61756,768.7
"02/21/2011 03:00:00","EST","MILLWD",61759,300.6
"02/21/2011 03:00:00","EST","N.Y.C.",61761,4489.2
"02/21/2011 03:00:00","EST","NORTH",61755,530.5
"02/21/2011 03:00:00","EST","WEST",61752,1556.6
"02/21/2011 04:00:00","EST","CAPITL",61757,1166.1
"02/21/2011 04:00:00","EST","CENTRL",61754,1642.6
"02/21/2011 04:00:00","EST","DUNWOD",61760,519.6
"02/21/2011 04:00:00","EST","GENESE",61753,970.4
"02/21/2011 04:00:00","EST","HUD VL",61758,895.8
