"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/15/2007 00:00",1152,1659,763,1041,1150,2593,727,241,6343,710,1684,18063
"08/15/2007 01:00",1075,1540,683,940,1044,2344,660,226,6074,690,1573,16849
"08/15/2007 02:00",1031,1475,648,886,974,2158,629,204,5857,672,1521,16055
"08/15/2007 03:00",1013,1455,632,861,932,2056,621,191,5738,668,1497,15664
"08/15/2007 04:00",1018,1459,631,863,915,2030,627,186,5703,670,1500,15602
"08/15/2007 05:00",1069,1537,650,910,931,2078,669,195,5838,682,1565,16124
"08/15/2007 06:00",1175,1662,695,972,975,2189,733,217,6222,699,1668,17207
"08/15/2007 07:00",1311,1792,776,1075,1067,2473,818,249,6906,730,1791,18988
"08/15/2007 08:00",1406,1905,859,1175,1170,2820,870,274,7571,736,1910,20696
"08/15/2007 09:00",1458,1986,909,1249,1249,3099,910,291,8133,740,1987,22011
"08/15/2007 10:00",1488,2062,948,1312,1328,3353,942,312,8543,747,2045,23080
"08/15/2007 11:00",1522,2119,974,1353,1393,3579,953,331,8789,743,2083,23839
"08/15/2007 12:00",1541,2158,999,1377,1459,3735,950,346,8943,742,2088,24338
"08/15/2007 13:00",1567,2186,1025,1399,1530,3878,960,365,9049,744,2118,24821
"08/15/2007 14:00",1577,2203,1045,1403,1594,4011,958,386,9133,744,2118,25172
"08/15/2007 15:00",1582,2210,1065,1400,1631,4114,952,400,9187,743,2087,25371
"08/15/2007 16:00",1592,2210,1085,1388,1655,4171,951,408,9171,746,2066,25443
"08/15/2007 17:00",1592,2187,1084,1355,1654,4149,946,416,9068,751,2037,25239
"08/15/2007 18:00",1567,2139,1061,1307,1632,4063,934,420,8724,749,1989,24585
"08/15/2007 19:00",1545,2099,1044,1262,1598,3957,913,419,8434,747,1935,23953
"08/15/2007 20:00",1594,2122,1048,1261,1608,3981,942,426,8318,751,1935,23986
"08/15/2007 21:00",1557,2066,1028,1241,1558,3855,921,407,8171,745,1951,23500
"08/15/2007 22:00",1416,1917,956,1130,1413,3507,835,362,7803,716,1850,21905
"08/15/2007 23:00",1263,1756,871,1015,1264,3092,742,308,7291,696,1717,20015
"08/16/2007 00:00",1153,1635,796,935,1142,2741,685,264,6730,681,1594,18356
"08/16/2007 01:00",1069,1519,729,882,1051,2480,635,236,6374,675,1518,17168
"08/16/2007 02:00",1026,1447,684,844,990,2263,614,216,6156,666,1477,16383
"08/16/2007 03:00",1011,1430,659,828,957,2146,612,202,6038,666,1457,16006
"08/16/2007 04:00",1016,1436,653,831,945,2116,617,196,5998,666,1462,15936
"08/16/2007 05:00",1066,1514,673,875,969,2171,653,205,6124,675,1521,16446
"08/16/2007 06:00",1168,1636,714,939,1020,2295,718,228,6505,690,1618,17531
"08/16/2007 07:00",1306,1783,791,1047,1110,2570,799,261,7185,714,1740,19306
"08/16/2007 08:00",1402,1901,868,1146,1207,2899,847,290,7846,719,1862,20987
"08/16/2007 09:00",1446,1965,923,1226,1283,3168,876,311,8415,724,1941,22278
"08/16/2007 10:00",1475,2036,969,1288,1354,3419,902,335,8852,728,2002,23360
"08/16/2007 11:00",1508,2095,998,1326,1413,3627,908,359,9118,726,2046,24124
"08/16/2007 12:00",1525,2134,1023,1351,1469,3760,901,377,9281,727,2061,24609
"08/16/2007 13:00",1547,2161,1051,1379,1525,3878,911,400,9393,729,2105,25079
"08/16/2007 14:00",1563,2185,1075,1390,1572,3990,910,420,9479,731,2113,25428
"08/16/2007 15:00",1575,2199,1095,1398,1599,4078,910,435,9537,732,2090,25648
"08/16/2007 16:00",1594,2210,1114,1398,1614,4124,912,443,9527,732,2075,25743
"08/16/2007 17:00",1601,2201,1108,1383,1604,4094,916,445,9411,737,2060,25560
"08/16/2007 18:00",1586,2167,1079,1356,1587,3999,915,443,9047,737,2021,24937
"08/16/2007 19:00",1572,2145,1059,1322,1563,3895,900,437,8752,736,1975,24356
"08/16/2007 20:00",1626,2184,1056,1337,1576,3913,940,440,8617,740,1976,24405
"08/16/2007 21:00",1596,2132,1034,1329,1530,3784,930,421,8457,736,1996,23945
"08/16/2007 22:00",1460,1982,960,1218,1394,3451,852,372,8073,715,1893,22370
"08/16/2007 23:00",1308,1820,876,1098,1250,3049,764,317,7563,702,1760,20507
"08/17/2007 00:00",1197,1699,801,1015,1131,2709,713,273,7000,690,1640,18868
"08/17/2007 01:00",1090,1534,736,924,1048,2470,635,241,6585,665,1541,17469
