"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/11/2005 00:00",959,1611,562,882,952,1775,609,218,4500,692,1627,14387
"11/11/2005 01:00",913,1549,527,843,912,1673,577,212,4238,695,1569,13708
"11/11/2005 02:00",897,1509,505,827,887,1633,563,210,4101,694,1545,13371
"11/11/2005 03:00",892,1507,491,833,876,1623,563,211,4048,697,1531,13272
"11/11/2005 04:00",916,1549,495,859,879,1656,581,210,4058,706,1549,13458
"11/11/2005 05:00",1000,1662,533,929,918,1767,647,223,4247,723,1625,14274
"11/11/2005 06:00",1170,1883,616,1062,1029,2007,766,266,4766,757,1788,16110
"11/11/2005 07:00",1270,1973,701,1118,1099,2219,823,291,5395,779,1882,17550
"11/11/2005 08:00",1299,2001,741,1134,1139,2359,837,292,5850,777,1945,18374
"11/11/2005 09:00",1318,2004,768,1144,1158,2431,837,286,6166,779,1977,18868
"11/11/2005 10:00",1322,2010,786,1164,1169,2482,841,278,6295,780,1985,19112
"11/11/2005 11:00",1312,1991,789,1158,1170,2493,826,272,6327,774,1983,19095
"11/11/2005 12:00",1296,1991,788,1144,1162,2470,808,265,6309,765,1964,18962
"11/11/2005 13:00",1286,1984,779,1138,1155,2442,799,262,6283,760,1962,18850
"11/11/2005 14:00",1267,1931,769,1124,1141,2422,781,260,6246,753,1933,18627
"11/11/2005 15:00",1257,1907,765,1108,1133,2427,763,262,6223,754,1897,18496
"11/11/2005 16:00",1298,1930,787,1120,1171,2532,788,279,6360,767,1899,18931
"11/11/2005 17:00",1447,2062,855,1220,1296,2850,880,326,6692,789,2009,20426
"11/11/2005 18:00",1447,2084,858,1224,1324,2916,879,340,6578,788,2047,20485
"11/11/2005 19:00",1393,2033,825,1188,1299,2822,843,330,6341,786,2017,19877
"11/11/2005 20:00",1336,1976,789,1150,1270,2714,809,321,6093,776,1971,19205
"11/11/2005 21:00",1260,1890,753,1089,1224,2574,768,311,5858,761,1909,18397
"11/11/2005 22:00",1146,1772,693,1003,1146,2351,701,281,5558,741,1800,17192
"11/11/2005 23:00",1039,1650,628,913,1049,2096,635,251,5146,718,1661,15786
"11/12/2005 00:00",963,1559,576,853,975,1886,596,224,4722,705,1574,14633
"11/12/2005 01:00",909,1495,539,807,927,1760,561,212,4421,706,1515,13852
"11/12/2005 02:00",891,1454,514,786,897,1689,548,205,4228,704,1491,13407
"11/12/2005 03:00",879,1442,495,779,883,1647,542,202,4115,707,1474,13165
"11/12/2005 04:00",871,1445,485,773,870,1626,539,193,4011,709,1468,12990
"11/12/2005 05:00",893,1479,483,781,867,1632,561,194,3962,716,1489,13057
"11/12/2005 06:00",997,1611,511,872,928,1749,632,224,4128,737,1564,13953
"11/12/2005 07:00",1100,1695,572,938,996,1921,694,256,4454,761,1616,15003
"11/12/2005 08:00",1178,1764,619,988,1052,2106,739,273,4818,769,1694,16000
"11/12/2005 09:00",1224,1793,658,1014,1083,2220,754,275,5150,774,1743,16688
"11/12/2005 10:00",1233,1798,678,1033,1092,2280,758,271,5329,775,1760,17007
"11/12/2005 11:00",1218,1772,683,1025,1088,2288,738,266,5405,767,1758,17008
"11/12/2005 12:00",1191,1758,680,1003,1070,2254,712,257,5400,758,1734,16817
"11/12/2005 13:00",1171,1742,671,991,1049,2205,694,251,5366,753,1725,16618
"11/12/2005 14:00",1151,1703,661,981,1031,2166,675,245,5321,747,1706,16387
"11/12/2005 15:00",1149,1704,655,979,1027,2165,666,245,5295,748,1694,16327
"11/12/2005 16:00",1206,1759,684,1016,1076,2287,703,262,5460,763,1728,16944
"11/12/2005 17:00",1360,1914,763,1136,1209,2615,803,307,5896,782,1864,18649
"11/12/2005 18:00",1365,1948,782,1149,1241,2690,810,318,5950,781,1910,18944
"11/12/2005 19:00",1318,1909,765,1117,1222,2618,782,307,5840,777,1890,18545
"11/12/2005 20:00",1267,1865,746,1086,1198,2539,751,299,5699,764,1854,18068
"11/12/2005 21:00",1200,1795,725,1037,1160,2437,717,292,5561,753,1808,17485
"11/12/2005 22:00",1100,1696,681,966,1092,2257,662,270,5360,736,1721,16541
"11/12/2005 23:00",1002,1586,625,883,1000,2030,602,242,5045,715,1603,15333
"11/13/2005 00:00",929,1501,575,825,929,1826,565,217,4663,704,1522,14256
"11/13/2005 01:00",877,1434,537,779,883,1704,529,203,4367,705,1462,13480
"11/13/2005 02:00",859,1396,513,760,856,1638,516,198,4186,702,1434,13058
"11/13/2005 03:00",845,1375,495,748,841,1598,506,195,4065,704,1406,12778
"11/13/2005 04:00",830,1362,484,732,826,1572,493,185,3932,708,1375,12499
"11/13/2005 05:00",829,1364,475,720,814,1551,500,184,3809,714,1364,12324
"11/13/2005 06:00",918,1490,491,794,864,1623,560,212,3892,734,1415,12993
"11/13/2005 07:00",1016,1567,537,854,922,1750,621,238,4148,756,1459,13868
"11/13/2005 08:00",1091,1633,575,900,983,1913,668,253,4471,765,1522,14774
"11/13/2005 09:00",1139,1670,609,931,1026,2038,691,257,4798,773,1565,15497
"11/13/2005 10:00",1158,1694,634,960,1052,2134,702,255,5015,776,1592,15972
"11/13/2005 11:00",1161,1694,645,971,1065,2183,692,251,5137,771,1610,16180
"11/13/2005 12:00",1147,1702,647,962,1057,2183,674,242,5180,762,1601,16157
"11/13/2005 13:00",1133,1698,641,957,1046,2157,660,236,5182,757,1608,16075
"11/13/2005 14:00",1122,1666,636,953,1036,2136,647,231,5167,750,1602,15946
"11/13/2005 15:00",1127,1679,638,962,1039,2152,643,233,5174,752,1604,16003
"11/13/2005 16:00",1196,1753,670,1015,1097,2289,687,252,5385,768,1656,16768
"11/13/2005 17:00",1357,1923,754,1143,1234,2621,793,300,5870,789,1801,18585
"11/13/2005 18:00",1375,1971,778,1161,1267,2702,808,316,5970,789,1856,18993
"11/13/2005 19:00",1339,1944,770,1139,1249,2654,784,312,5937,786,1849,18763
"11/13/2005 20:00",1282,1898,758,1109,1216,2582,750,302,5865,776,1826,18364
"11/13/2005 21:00",1198,1820,730,1054,1162,2452,702,286,5732,763,1792,17691
"11/13/2005 22:00",1084,1710,672,975,1081,2231,641,254,5474,745,1719,16586
"11/13/2005 23:00",984,1603,611,891,988,1977,587,224,5094,727,1620,15306
"11/14/2005 00:00",916,1530,564,838,923,1777,558,203,4691,719,1560,14279
"11/14/2005 01:00",873,1474,531,799,879,1678,528,198,4398,721,1514,13593
"11/14/2005 02:00",866,1446,513,788,856,1629,522,197,4231,718,1498,13264
"11/14/2005 03:00",869,1446,502,792,847,1614,526,197,4150,720,1488,13151
"11/14/2005 04:00",895,1490,506,817,854,1641,544,196,4122,728,1505,13298
"11/14/2005 05:00",987,1605,536,892,898,1749,612,213,4289,746,1583,14110
"11/14/2005 06:00",1175,1847,617,1047,1014,1999,736,257,4840,783,1754,16069
"11/14/2005 07:00",1282,1949,704,1119,1089,2216,804,283,5474,805,1855,17580
"11/14/2005 08:00",1310,1978,740,1138,1131,2360,824,285,5949,800,1924,18439
"11/14/2005 09:00",1324,1985,767,1148,1154,2434,829,279,6266,800,1959,18945
"11/14/2005 10:00",1326,1995,784,1170,1171,2489,833,273,6405,799,1977,19222
"11/14/2005 11:00",1319,1980,786,1167,1178,2508,817,266,6462,793,1984,19260
"11/14/2005 12:00",1308,1988,783,1156,1169,2493,802,260,6471,785,1974,19189
"11/14/2005 13:00",1301,1988,773,1154,1165,2471,791,257,6468,777,1981,19126
"11/14/2005 14:00",1289,1943,765,1146,1158,2457,773,256,6455,771,1960,18973
"11/14/2005 15:00",1288,1937,767,1141,1160,2478,762,258,6459,774,1939,18963
"11/14/2005 16:00",1347,1988,795,1173,1210,2601,798,279,6615,788,1962,19556
"11/14/2005 17:00",1510,2138,869,1288,1344,2929,899,330,6933,810,2084,21134
"11/14/2005 18:00",1522,2168,880,1293,1376,2996,904,349,6814,809,2122,21233
"11/14/2005 19:00",1468,2123,854,1258,1352,2909,870,344,6586,808,2095,20667
"11/14/2005 20:00",1391,2050,818,1211,1306,2786,827,332,6342,795,2039,19897
"11/14/2005 21:00",1281,1938,770,1131,1232,2594,766,312,6059,778,1960,18821
"11/14/2005 22:00",1139,1791,692,1028,1131,2312,686,275,5662,756,1839,17311
"11/14/2005 23:00",1022,1659,619,930,1027,2023,617,242,5164,733,1700,15736
"11/15/2005 00:00",950,1571,566,868,955,1812,580,217,4707,724,1623,14573
"11/15/2005 01:00",901,1506,530,825,908,1705,549,208,4394,729,1563,13818
"11/15/2005 02:00",890,1472,511,810,881,1657,541,205,4225,726,1535,13453
"11/15/2005 03:00",889,1470,501,812,871,1640,544,205,4161,729,1518,13340
"11/15/2005 04:00",909,1503,506,832,875,1670,559,203,4132,738,1528,13455
"11/15/2005 05:00",991,1614,539,901,917,1778,626,217,4300,756,1603,14242
"11/15/2005 06:00",1169,1854,618,1052,1030,2026,749,262,4848,790,1769,16167
"11/15/2005 07:00",1273,1954,707,1121,1102,2242,812,286,5501,809,1874,17681
"11/15/2005 08:00",1300,1978,743,1135,1138,2379,827,286,5973,804,1938,18501
"11/15/2005 09:00",1316,1982,770,1144,1160,2448,828,280,6284,804,1972,18988
"11/15/2005 10:00",1321,1992,788,1166,1177,2499,833,273,6416,805,1990,19260
"11/15/2005 11:00",1317,1980,789,1166,1182,2517,817,268,6464,799,1995,19294
"11/15/2005 12:00",1305,1989,788,1156,1175,2504,803,261,6465,789,1981,19216
"11/15/2005 13:00",1298,1993,780,1154,1171,2485,794,259,6457,783,1989,19163
"11/15/2005 14:00",1287,1951,771,1145,1163,2473,780,259,6446,778,1972,19025
"11/15/2005 15:00",1287,1949,771,1141,1165,2492,769,262,6454,781,1952,19023
"11/15/2005 16:00",1347,1998,800,1172,1213,2610,806,283,6625,795,1978,19627
"11/15/2005 17:00",1506,2150,874,1287,1344,2930,906,333,6955,820,2098,21203
"11/15/2005 18:00",1518,2183,884,1293,1376,2990,913,352,6832,821,2136,21298
"11/15/2005 19:00",1466,2136,857,1258,1351,2906,879,347,6598,821,2108,20727
"11/15/2005 20:00",1395,2067,824,1214,1309,2789,836,335,6356,807,2053,19985
"11/15/2005 21:00",1289,1959,775,1136,1236,2604,778,317,6086,790,1977,18947
"11/15/2005 22:00",1149,1810,699,1033,1132,2327,698,280,5693,767,1854,17442
"11/15/2005 23:00",1029,1679,624,934,1026,2035,630,245,5194,744,1710,15850
"11/16/2005 00:00",957,1590,569,874,953,1823,593,220,4726,733,1631,14669
"11/16/2005 01:00",911,1531,533,834,905,1719,565,211,4400,735,1577,13921
"11/16/2005 02:00",899,1494,511,822,879,1668,558,210,4225,731,1553,13550
"11/16/2005 03:00",899,1496,499,827,866,1651,563,209,4137,734,1543,13424
"11/16/2005 04:00",922,1535,501,855,870,1684,580,207,4097,742,1562,13555
"11/16/2005 05:00",1009,1644,532,928,908,1794,646,221,4254,759,1644,14339
"11/16/2005 06:00",1192,1877,614,1075,1021,2041,768,262,4802,794,1810,16256
"11/16/2005 07:00",1297,1971,703,1140,1094,2252,829,288,5450,815,1909,17748
"11/16/2005 08:00",1323,1994,740,1152,1136,2386,842,290,5922,808,1971,18564
"11/16/2005 09:00",1338,1994,767,1159,1162,2452,842,283,6236,808,2003,19044
"11/16/2005 10:00",1340,2001,787,1181,1183,2498,846,275,6371,812,2014,19308
"11/16/2005 11:00",1333,1985,792,1179,1192,2513,831,271,6421,805,2015,19337
"11/16/2005 12:00",1319,1989,793,1166,1186,2497,815,264,6426,796,2001,19252
"11/16/2005 13:00",1311,1988,789,1163,1185,2478,807,261,6419,790,2006,19197
"11/16/2005 14:00",1299,1945,780,1154,1176,2466,790,260,6405,784,1987,19046
"11/16/2005 15:00",1297,1941,780,1148,1179,2486,779,264,6407,785,1963,19029
"11/16/2005 16:00",1354,1993,806,1176,1229,2616,817,286,6582,801,1986,19646
"11/16/2005 17:00",1515,2144,877,1289,1359,2939,915,334,6923,825,2105,21225
"11/16/2005 18:00",1523,2176,884,1297,1387,3001,919,350,6796,825,2144,21302
"11/16/2005 19:00",1476,2134,856,1263,1360,2914,888,344,6563,824,2119,20741
"11/16/2005 20:00",1406,2072,821,1219,1319,2797,848,333,6324,812,2068,20019
"11/16/2005 21:00",1302,1969,775,1143,1250,2616,790,316,6056,794,1993,19004
"11/16/2005 22:00",1162,1825,702,1041,1146,2339,712,280,5677,772,1868,17524
"11/16/2005 23:00",1044,1692,626,942,1040,2049,642,246,5184,748,1725,15938
