"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/02/2008 00:00",1023,1564,516,918,959,1965,702,271,4989,745,1618,15270
"12/02/2008 01:00",1000,1509,499,880,924,1841,671,242,4729,741,1570,14606
"12/02/2008 02:00",997,1494,485,868,910,1770,660,236,4592,740,1543,14295
"12/02/2008 03:00",998,1487,475,863,903,1742,657,234,4524,737,1534,14154
"12/02/2008 04:00",1018,1518,474,885,920,1773,679,240,4557,742,1567,14373
"12/02/2008 05:00",1117,1654,512,969,989,1907,749,271,4850,766,1660,15444
"12/02/2008 06:00",1289,1876,580,1107,1095,2176,843,321,5449,797,1828,17361
"12/02/2008 07:00",1390,2000,642,1194,1163,2394,899,347,6034,812,1955,18830
"12/02/2008 08:00",1401,2021,667,1209,1191,2506,906,349,6422,813,2007,19492
"12/02/2008 09:00",1411,2038,687,1232,1218,2569,924,343,6689,814,2045,19970
"12/02/2008 10:00",1407,2047,695,1243,1232,2606,931,342,6806,815,2057,20181
"12/02/2008 11:00",1405,2043,698,1240,1230,2615,917,334,6847,813,2056,20198
"12/02/2008 12:00",1405,2035,700,1236,1225,2619,919,331,6854,808,2058,20190
"12/02/2008 13:00",1395,2037,699,1230,1226,2611,915,331,6836,810,2059,20149
"12/02/2008 14:00",1382,2016,688,1222,1220,2619,905,340,6820,809,2048,20069
"12/02/2008 15:00",1388,2001,697,1226,1237,2655,898,347,6835,813,2035,20132
"12/02/2008 16:00",1475,2059,730,1283,1294,2832,944,380,6980,834,2067,20878
"12/02/2008 17:00",1613,2217,786,1397,1414,3162,1016,435,7209,851,2198,22298
"12/02/2008 18:00",1604,2215,791,1386,1418,3193,1007,444,7064,845,2198,22165
"12/02/2008 19:00",1559,2166,772,1350,1398,3125,985,437,6863,838,2169,21662
"12/02/2008 20:00",1500,2095,743,1301,1353,3012,943,416,6620,827,2132,20942
"12/02/2008 21:00",1405,1981,695,1220,1272,2824,890,390,6318,805,2052,19852
"12/02/2008 22:00",1276,1835,635,1125,1164,2544,820,345,5953,780,1914,18391
"12/02/2008 23:00",1146,1688,570,1018,1048,2231,745,301,5462,766,1759,16734
"12/03/2008 00:00",1078,1599,520,934,984,2013,711,275,5064,750,1642,15570
"12/03/2008 01:00",1045,1548,503,894,949,1889,682,249,4805,745,1589,14898
"12/03/2008 02:00",1040,1536,487,881,934,1821,670,244,4667,743,1562,14585
"12/03/2008 03:00",1040,1527,478,877,927,1794,668,245,4597,740,1551,14444
"12/03/2008 04:00",1064,1561,477,900,944,1826,693,250,4622,748,1587,14672
"12/03/2008 05:00",1163,1694,514,985,1014,1954,769,284,4899,774,1679,15729
"12/03/2008 06:00",1338,1907,582,1123,1119,2222,871,339,5484,811,1853,17649
