"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"04/26/2011 00:00",865,1385,559,838,775,1805,533,182,4763,508,1524,13737
"04/26/2011 01:00",830,1356,516,803,773,1706,516,180,4511,514,1476,13181
"04/26/2011 02:00",816,1322,489,784,760,1651,499,177,4377,511,1447,12833
"04/26/2011 03:00",812,1308,478,777,750,1617,496,176,4299,510,1434,12657
"04/26/2011 04:00",824,1324,483,787,752,1623,505,175,4288,514,1446,12721
"04/26/2011 05:00",878,1412,509,841,780,1697,540,186,4449,537,1510,13339
"04/26/2011 06:00",995,1583,559,936,839,1839,626,217,4895,580,1633,14702
"04/26/2011 07:00",1114,1742,642,1023,933,2052,714,240,5488,607,1748,16303
"04/26/2011 08:00",1201,1838,711,1084,1027,2256,765,253,6020,605,1850,17610
"04/26/2011 09:00",1246,1890,751,1123,1094,2394,791,263,6403,598,1908,18461
"04/26/2011 10:00",1278,1939,779,1151,1145,2489,800,269,6608,599,1956,19013
"04/26/2011 11:00",1300,1962,795,1166,1181,2538,799,279,6728,596,1965,19309
"04/26/2011 12:00",1309,1953,798,1165,1196,2556,787,281,6780,591,1966,19382
"04/26/2011 13:00",1306,1963,807,1169,1214,2554,785,280,6821,588,1987,19474
"04/26/2011 14:00",1303,1944,807,1155,1231,2553,772,282,6832,582,1967,19428
"04/26/2011 15:00",1297,1922,811,1134,1238,2549,754,282,6827,578,1940,19332
"04/26/2011 16:00",1300,1915,801,1126,1237,2546,752,293,6814,579,1932,19295
"04/26/2011 17:00",1303,1914,785,1121,1236,2536,761,294,6737,581,1915,19183
"04/26/2011 18:00",1297,1901,764,1112,1223,2525,766,295,6444,578,1896,18801
"04/26/2011 19:00",1292,1884,758,1109,1219,2543,768,299,6259,584,1887,18602
"04/26/2011 20:00",1332,1940,786,1135,1256,2679,792,315,6253,597,1920,19005
"04/26/2011 21:00",1279,1864,754,1108,1210,2584,752,299,6059,579,1904,18392
"04/26/2011 22:00",1157,1715,698,1014,1096,2357,673,262,5726,543,1783,17024
"04/26/2011 23:00",1030,1555,625,908,972,2083,588,223,5260,520,1634,15398
"04/27/2011 00:00",936,1438,558,831,867,1861,528,190,4779,510,1516,14014
"04/27/2011 01:00",870,1410,521,812,847,1751,514,184,4570,515,1474,13468
"04/27/2011 02:00",839,1359,484,792,805,1674,493,179,4411,511,1437,12984
"04/27/2011 03:00",830,1332,468,783,784,1629,490,178,4319,511,1420,12744
"04/27/2011 04:00",844,1345,475,794,787,1638,499,177,4304,516,1433,12812
"04/27/2011 05:00",907,1441,505,847,824,1718,534,189,4463,539,1504,13471
"04/27/2011 06:00",1035,1603,562,944,887,1859,621,222,4890,582,1630,14835
"04/27/2011 07:00",1166,1755,652,1035,980,2083,715,250,5493,608,1751,16488
"04/27/2011 08:00",1257,1850,724,1104,1067,2288,772,260,6028,605,1857,17812
"04/27/2011 09:00",1308,1914,760,1147,1128,2423,799,267,6403,595,1919,18663
"04/27/2011 10:00",1345,1968,781,1178,1167,2515,810,274,6603,597,1963,19201
"04/27/2011 11:00",1371,1991,790,1194,1191,2564,806,281,6713,596,1969,19466
"04/27/2011 12:00",1377,1983,787,1192,1192,2581,797,279,6755,590,1967,19500
"04/27/2011 13:00",1368,1989,789,1193,1196,2582,798,274,6787,588,1981,19545
"04/27/2011 14:00",1354,1970,784,1177,1197,2584,786,274,6794,582,1950,19452
"04/27/2011 15:00",1336,1939,783,1152,1187,2583,766,272,6791,578,1913,19300
"04/27/2011 16:00",1324,1914,771,1137,1171,2577,759,285,6773,578,1900,19189
"04/27/2011 17:00",1312,1889,760,1122,1165,2555,765,288,6712,581,1880,19029
"04/27/2011 18:00",1294,1853,749,1106,1156,2539,764,293,6451,578,1859,18642
"04/27/2011 19:00",1282,1824,751,1102,1165,2566,768,302,6280,586,1847,18473
"04/27/2011 20:00",1327,1875,786,1126,1216,2704,794,321,6287,602,1885,18923
"04/27/2011 21:00",1264,1788,752,1097,1170,2603,749,306,6093,584,1874,18280
"04/27/2011 22:00",1128,1632,696,1003,1054,2368,662,265,5767,546,1753,16874
"04/27/2011 23:00",990,1467,618,892,924,2087,575,224,5297,522,1602,15198
"04/28/2011 00:00",891,1353,546,811,819,1857,513,191,4820,511,1479,13791
"04/28/2011 01:00",863,1392,517,816,822,1748,517,196,4559,509,1447,13386
"04/28/2011 02:00",842,1355,484,800,792,1660,504,187,4341,503,1406,12874
"04/28/2011 03:00",836,1335,466,792,775,1611,501,185,4224,502,1387,12614
"04/28/2011 04:00",848,1348,469,802,780,1623,508,183,4199,508,1401,12669
"04/28/2011 05:00",905,1433,494,851,819,1704,537,197,4367,527,1469,13303
"04/28/2011 06:00",1022,1592,541,942,886,1833,617,227,4800,558,1585,14603
"04/28/2011 07:00",1146,1736,618,1020,978,2055,701,252,5400,580,1702,16188
"04/28/2011 08:00",1237,1814,680,1072,1060,2259,758,269,5925,579,1797,17450
"04/28/2011 09:00",1282,1853,722,1101,1121,2396,781,277,6306,577,1839,18255
"04/28/2011 10:00",1308,1891,752,1122,1160,2490,788,287,6507,577,1863,18745
"04/28/2011 11:00",1325,1898,771,1127,1181,2539,780,294,6615,579,1859,18968
"04/28/2011 12:00",1322,1884,772,1118,1180,2559,772,296,6655,575,1850,18983
"04/28/2011 13:00",1310,1879,779,1116,1184,2564,774,293,6679,571,1855,19004
"04/28/2011 14:00",1294,1858,779,1103,1179,2571,765,296,6673,569,1825,18912
"04/28/2011 15:00",1269,1828,777,1081,1163,2567,746,292,6649,566,1792,18730
"04/28/2011 16:00",1251,1818,759,1074,1138,2553,740,301,6600,566,1786,18586
"04/28/2011 17:00",1244,1806,736,1072,1116,2516,746,295,6497,562,1776,18366
"04/28/2011 18:00",1224,1783,712,1064,1098,2483,739,292,6189,564,1774,17922
"04/28/2011 19:00",1229,1781,712,1068,1116,2524,744,298,6006,573,1778,17829
"04/28/2011 20:00",1276,1826,740,1090,1169,2667,772,314,5997,587,1817,18255
