Load,Time Stamp
1654.5,2017-12-18 00:00:00
1622.9,2017-12-18 01:00:00
1601.5,2017-12-18 02:00:00
1594.9,2017-12-18 03:00:00
1620.4,2017-12-18 04:00:00
1693.7,2017-12-18 05:00:00
1833.3,2017-12-18 06:00:00
1940.4,2017-12-18 07:00:00
1951.4,2017-12-18 08:00:00
1979.5,2017-12-18 09:00:00
1995.4,2017-12-18 10:00:00
1988.6,2017-12-18 11:00:00
1976.2,2017-12-18 12:00:00
1992.9,2017-12-18 13:00:00
1986.7,2017-12-18 14:00:00
1985.0,2017-12-18 15:00:00
2056.2,2017-12-18 16:00:00
2138.7,2017-12-18 17:00:00
2128.7,2017-12-18 18:00:00
2102.2,2017-12-18 19:00:00
2059.0,2017-12-18 20:00:00
1989.5,2017-12-18 21:00:00
1872.7,2017-12-18 22:00:00
1740.1,2017-12-18 23:00:00
