Load,Time Stamp
1522.6,2017-12-01 00:00:00
1466.3,2017-12-01 01:00:00
1445.3,2017-12-01 02:00:00
1442.2,2017-12-01 03:00:00
1460.4,2017-12-01 04:00:00
1537.8,2017-12-01 05:00:00
1684.8,2017-12-01 06:00:00
1775.4,2017-12-01 07:00:00
1802.2,2017-12-01 08:00:00
1805.2,2017-12-01 09:00:00
1809.1,2017-12-01 10:00:00
1799.7,2017-12-01 11:00:00
1768.8,2017-12-01 12:00:00
1772.4,2017-12-01 13:00:00
1766.3,2017-12-01 14:00:00
1760.9,2017-12-01 15:00:00
1794.8,2017-12-01 16:00:00
1891.7,2017-12-01 17:00:00
1886.2,2017-12-01 18:00:00
1889.9,2017-12-01 19:00:00
1876.2,2017-12-01 20:00:00
1865.5,2017-12-01 21:00:00
1784.3,2017-12-01 22:00:00
1678.2,2017-12-01 23:00:00
