Load,Time Stamp
1427.8,2017-05-26 00:00:00
1374.8,2017-05-26 01:00:00
1361.3,2017-05-26 02:00:00
1354.9,2017-05-26 03:00:00
1369.3,2017-05-26 04:00:00
1411.3,2017-05-26 05:00:00
1492.4,2017-05-26 06:00:00
1612.6,2017-05-26 07:00:00
1694.6,2017-05-26 08:00:00
1739.6,2017-05-26 09:00:00
1768.7,2017-05-26 10:00:00
1756.4,2017-05-26 11:00:00
1736.7,2017-05-26 12:00:00
1737.0,2017-05-26 13:00:00
1710.3,2017-05-26 14:00:00
1670.3,2017-05-26 15:00:00
1649.1,2017-05-26 16:00:00
1639.2,2017-05-26 17:00:00
1626.9,2017-05-26 18:00:00
1620.4,2017-05-26 19:00:00
1641.1,2017-05-26 20:00:00
1632.6,2017-05-26 21:00:00
1539.0,2017-05-26 22:00:00
1431.7,2017-05-26 23:00:00
