Load,Time Stamp
1743.4,2017-08-22 00:00:00
1677.6,2017-08-22 01:00:00
1638.1,2017-08-22 02:00:00
1611.3,2017-08-22 03:00:00
1631.5,2017-08-22 04:00:00
1699.0,2017-08-22 05:00:00
1820.1,2017-08-22 06:00:00
1956.3,2017-08-22 07:00:00
2085.9,2017-08-22 08:00:00
2204.6,2017-08-22 09:00:00
2266.6,2017-08-22 10:00:00
2285.4,2017-08-22 11:00:00
2231.7,2017-08-22 12:00:00
2250.0,2017-08-22 13:00:00
2231.8,2017-08-22 14:00:00
2169.2,2017-08-22 15:00:00
2150.7,2017-08-22 16:00:00
2123.3,2017-08-22 17:00:00
2064.3,2017-08-22 18:00:00
1999.6,2017-08-22 19:00:00
1980.1,2017-08-22 20:00:00
1911.5,2017-08-22 21:00:00
1770.4,2017-08-22 22:00:00
1622.0,2017-08-22 23:00:00
