Load,Time Stamp
1434.2,2017-05-04 00:00:00
1411.3,2017-05-04 01:00:00
1398.0,2017-05-04 02:00:00
1396.2,2017-05-04 03:00:00
1412.2,2017-05-04 04:00:00
1489.1,2017-05-04 05:00:00
1606.0,2017-05-04 06:00:00
1729.9,2017-05-04 07:00:00
1781.9,2017-05-04 08:00:00
1808.2,2017-05-04 09:00:00
1831.2,2017-05-04 10:00:00
1834.2,2017-05-04 11:00:00
1827.6,2017-05-04 12:00:00
1844.1,2017-05-04 13:00:00
1829.1,2017-05-04 14:00:00
1815.3,2017-05-04 15:00:00
1815.5,2017-05-04 16:00:00
1809.8,2017-05-04 17:00:00
1807.0,2017-05-04 18:00:00
1820.1,2017-05-04 19:00:00
1839.1,2017-05-04 20:00:00
1785.5,2017-05-04 21:00:00
1669.8,2017-05-04 22:00:00
1565.8,2017-05-04 23:00:00
