"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/05/2002 00:00:00","EDT","CAPITL",61757,1133
"09/05/2002 00:00:00","EDT","CENTRL",61754,1675
"09/05/2002 00:00:00","EDT","DUNWOD",61760,620
"09/05/2002 00:00:00","EDT","GENESE",61753,995
"09/05/2002 00:00:00","EDT","HUD VL",61758,992
"09/05/2002 00:00:00","EDT","MHK VL",61756,687
"09/05/2002 00:00:00","EDT","MILLWD",61759,162
"09/05/2002 00:00:00","EDT","N.Y.C._LONGIL",,7967
"09/05/2002 00:00:00","EDT","NORTH",61755,689
"09/05/2002 00:00:00","EDT","WEST",61752,1740
"09/05/2002 01:00:00","EDT","CAPITL",61757,1083
"09/05/2002 01:00:00","EDT","CENTRL",61754,1630
"09/05/2002 01:00:00","EDT","DUNWOD",61760,580
"09/05/2002 01:00:00","EDT","GENESE",61753,953
"09/05/2002 01:00:00","EDT","HUD VL",61758,935
"09/05/2002 01:00:00","EDT","MHK VL",61756,653
"09/05/2002 01:00:00","EDT","MILLWD",61759,145
"09/05/2002 01:00:00","EDT","N.Y.C._LONGIL",,7441
"09/05/2002 01:00:00","EDT","NORTH",61755,664
"09/05/2002 01:00:00","EDT","WEST",61752,1663
"09/05/2002 02:00:00","EDT","CAPITL",61757,1052
"09/05/2002 02:00:00","EDT","CENTRL",61754,1573
"09/05/2002 02:00:00","EDT","DUNWOD",61760,551
"09/05/2002 02:00:00","EDT","GENESE",61753,924
"09/05/2002 02:00:00","EDT","HUD VL",61758,902
"09/05/2002 02:00:00","EDT","MHK VL",61756,625
"09/05/2002 02:00:00","EDT","MILLWD",61759,137
"09/05/2002 02:00:00","EDT","N.Y.C._LONGIL",,7085
"09/05/2002 02:00:00","EDT","NORTH",61755,652
"09/05/2002 02:00:00","EDT","WEST",61752,1624
"09/05/2002 03:00:00","EDT","CAPITL",61757,1044
"09/05/2002 03:00:00","EDT","CENTRL",61754,1552
"09/05/2002 03:00:00","EDT","DUNWOD",61760,532
"09/05/2002 03:00:00","EDT","GENESE",61753,908
"09/05/2002 03:00:00","EDT","HUD VL",61758,882
"09/05/2002 03:00:00","EDT","MHK VL",61756,611
"09/05/2002 03:00:00","EDT","MILLWD",61759,132
"09/05/2002 03:00:00","EDT","N.Y.C._LONGIL",,6877
"09/05/2002 03:00:00","EDT","NORTH",61755,680
"09/05/2002 03:00:00","EDT","WEST",61752,1572
"09/05/2002 04:00:00","EDT","CAPITL",61757,1055
"09/05/2002 04:00:00","EDT","CENTRL",61754,1570
"09/05/2002 04:00:00","EDT","DUNWOD",61760,528
"09/05/2002 04:00:00","EDT","GENESE",61753,917
"09/05/2002 04:00:00","EDT","HUD VL",61758,878
"09/05/2002 04:00:00","EDT","MHK VL",61756,619
"09/05/2002 04:00:00","EDT","MILLWD",61759,132
"09/05/2002 04:00:00","EDT","N.Y.C._LONGIL",,6810
"09/05/2002 04:00:00","EDT","NORTH",61755,680
"09/05/2002 04:00:00","EDT","WEST",61752,1556
"09/05/2002 05:00:00","EDT","CAPITL",61757,1136
"09/05/2002 05:00:00","EDT","CENTRL",61754,1686
"09/05/2002 05:00:00","EDT","DUNWOD",61760,555
"09/05/2002 05:00:00","EDT","GENESE",61753,990
"09/05/2002 05:00:00","EDT","HUD VL",61758,930
"09/05/2002 05:00:00","EDT","MHK VL",61756,688
"09/05/2002 05:00:00","EDT","MILLWD",61759,144
"09/05/2002 05:00:00","EDT","N.Y.C._LONGIL",,7124
"09/05/2002 05:00:00","EDT","NORTH",61755,690
"09/05/2002 05:00:00","EDT","WEST",61752,1654
"09/05/2002 06:00:00","EDT","CAPITL",61757,1293
"09/05/2002 06:00:00","EDT","CENTRL",61754,1939
"09/05/2002 06:00:00","EDT","DUNWOD",61760,627
"09/05/2002 06:00:00","EDT","GENESE",61753,1152
"09/05/2002 06:00:00","EDT","HUD VL",61758,1037
"09/05/2002 06:00:00","EDT","MHK VL",61756,817
"09/05/2002 06:00:00","EDT","MILLWD",61759,178
"09/05/2002 06:00:00","EDT","N.Y.C._LONGIL",,7916
"09/05/2002 06:00:00","EDT","NORTH",61755,724
"09/05/2002 06:00:00","EDT","WEST",61752,1839
"09/05/2002 07:00:00","EDT","CAPITL",61757,1405
"09/05/2002 07:00:00","EDT","CENTRL",61754,2022
"09/05/2002 07:00:00","EDT","DUNWOD",61760,711
"09/05/2002 07:00:00","EDT","GENESE",61753,1230
"09/05/2002 07:00:00","EDT","HUD VL",61758,1122
"09/05/2002 07:00:00","EDT","MHK VL",61756,884
"09/05/2002 07:00:00","EDT","MILLWD",61759,202
"09/05/2002 07:00:00","EDT","N.Y.C._LONGIL",,8865
"09/05/2002 07:00:00","EDT","NORTH",61755,742
"09/05/2002 07:00:00","EDT","WEST",61752,1974
"09/05/2002 08:00:00","EDT","CAPITL",61757,1463
"09/05/2002 08:00:00","EDT","CENTRL",61754,2098
"09/05/2002 08:00:00","EDT","DUNWOD",61760,774
"09/05/2002 08:00:00","EDT","GENESE",61753,1293
"09/05/2002 08:00:00","EDT","HUD VL",61758,1196
"09/05/2002 08:00:00","EDT","MHK VL",61756,928
"09/05/2002 08:00:00","EDT","MILLWD",61759,212
"09/05/2002 08:00:00","EDT","N.Y.C._LONGIL",,9683
"09/05/2002 08:00:00","EDT","NORTH",61755,742
"09/05/2002 08:00:00","EDT","WEST",61752,2073
"09/05/2002 09:00:00","EDT","CAPITL",61757,1511
"09/05/2002 09:00:00","EDT","CENTRL",61754,2139
"09/05/2002 09:00:00","EDT","DUNWOD",61760,833
"09/05/2002 09:00:00","EDT","GENESE",61753,1323
"09/05/2002 09:00:00","EDT","HUD VL",61758,1253
"09/05/2002 09:00:00","EDT","MHK VL",61756,966
"09/05/2002 09:00:00","EDT","MILLWD",61759,220
"09/05/2002 09:00:00","EDT","N.Y.C._LONGIL",,10365
"09/05/2002 09:00:00","EDT","NORTH",61755,743
"09/05/2002 09:00:00","EDT","WEST",61752,2134
"09/05/2002 10:00:00","EDT","CAPITL",61757,1540
"09/05/2002 10:00:00","EDT","CENTRL",61754,2173
"09/05/2002 10:00:00","EDT","DUNWOD",61760,860
"09/05/2002 10:00:00","EDT","GENESE",61753,1346
"09/05/2002 10:00:00","EDT","HUD VL",61758,1317
"09/05/2002 10:00:00","EDT","MHK VL",61756,975
"09/05/2002 10:00:00","EDT","MILLWD",61759,230
"09/05/2002 10:00:00","EDT","N.Y.C._LONGIL",,10785
"09/05/2002 10:00:00","EDT","NORTH",61755,738
"09/05/2002 10:00:00","EDT","WEST",61752,2171
"09/05/2002 11:00:00","EDT","CAPITL",61757,1535
"09/05/2002 11:00:00","EDT","CENTRL",61754,2158
"09/05/2002 11:00:00","EDT","DUNWOD",61760,877
"09/05/2002 11:00:00","EDT","GENESE",61753,1337
"09/05/2002 11:00:00","EDT","HUD VL",61758,1346
"09/05/2002 11:00:00","EDT","MHK VL",61756,983
"09/05/2002 11:00:00","EDT","MILLWD",61759,243
"09/05/2002 11:00:00","EDT","N.Y.C._LONGIL",,11055
