"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/05/2003 00:00",1130,1831,564,983,979,2006,788,235,4726,774,1802,15818
"03/05/2003 01:00",1097,1787,532,956,951,1899,765,221,4466,773,1761,15208
"03/05/2003 02:00",1082,1757,522,942,937,1833,752,217,4324,767,1741,14874
"03/05/2003 03:00",1079,1748,517,938,931,1812,746,216,4267,764,1732,14750
"03/05/2003 04:00",1098,1769,526,957,938,1827,763,219,4282,768,1754,14901
"03/05/2003 05:00",1181,1889,567,1029,998,1934,832,235,4543,785,1838,15831
"03/05/2003 06:00",1349,2120,644,1179,1109,2170,946,268,5106,824,2006,17721
"03/05/2003 07:00",1447,2233,717,1286,1188,2415,1003,299,5780,846,2137,19351
"03/05/2003 08:00",1463,2244,736,1288,1231,2544,1014,306,6216,836,2202,20080
"03/05/2003 09:00",1461,2243,744,1293,1242,2615,1007,310,6498,829,2225,20467
"03/05/2003 10:00",1473,2252,746,1297,1243,2657,1002,310,6611,823,2241,20655
"03/05/2003 11:00",1469,2228,744,1302,1242,2660,994,310,6645,820,2230,20644
"03/05/2003 12:00",1447,2204,732,1293,1228,2644,979,305,6634,817,2211,20494
"03/05/2003 13:00",1445,2200,728,1290,1219,2632,970,303,6634,815,2217,20453
"03/05/2003 14:00",1426,2179,724,1283,1208,2623,957,300,6611,810,2198,20319
"03/05/2003 15:00",1419,2180,727,1276,1201,2643,950,303,6610,810,2184,20303
"03/05/2003 16:00",1441,2202,738,1295,1214,2698,956,306,6638,818,2183,20489
"03/05/2003 17:00",1499,2247,773,1316,1237,2805,992,322,6640,831,2206,20868
"03/05/2003 18:00",1585,2349,830,1388,1324,3024,1046,345,6674,844,2271,21680
"03/05/2003 19:00",1536,2334,820,1374,1302,2945,1021,341,6465,837,2280,21255
"03/05/2003 20:00",1472,2238,778,1334,1272,2831,989,324,6210,822,2225,20495
"03/05/2003 21:00",1378,2147,737,1259,1192,2665,919,306,5911,804,2151,19469
"03/05/2003 22:00",1255,1991,661,1132,1085,2393,842,275,5508,783,2011,17936
"03/05/2003 23:00",1143,1852,579,1026,980,2110,786,241,5001,766,1865,16349
"03/06/2003 00:00",1107,1838,533,965,956,1993,793,247,4624,771,1805,15632
