Load,Time Stamp
1693.0,2017-03-18 00:00:00
1662.9,2017-03-18 01:00:00
1646.5,2017-03-18 02:00:00
1638.1,2017-03-18 03:00:00
1667.0,2017-03-18 04:00:00
1699.6,2017-03-18 05:00:00
1777.2,2017-03-18 06:00:00
1856.7,2017-03-18 07:00:00
1924.3,2017-03-18 08:00:00
1967.1,2017-03-18 09:00:00
1985.3,2017-03-18 10:00:00
1965.4,2017-03-18 11:00:00
1949.9,2017-03-18 12:00:00
1933.8,2017-03-18 13:00:00
1906.9,2017-03-18 14:00:00
1892.1,2017-03-18 15:00:00
1903.1,2017-03-18 16:00:00
1905.3,2017-03-18 17:00:00
1885.9,2017-03-18 18:00:00
1919.8,2017-03-18 19:00:00
1918.0,2017-03-18 20:00:00
1881.6,2017-03-18 21:00:00
1802.3,2017-03-18 22:00:00
1686.4,2017-03-18 23:00:00
