Load,Time Stamp
1685.9,2017-11-12 00:00:00
1638.8,2017-11-12 01:00:00
1614.9,2017-11-12 02:00:00
1603.7,2017-11-12 03:00:00
1612.0,2017-11-12 04:00:00
1646.3,2017-11-12 05:00:00
1702.0,2017-11-12 06:00:00
1777.1,2017-11-12 07:00:00
1836.3,2017-11-12 08:00:00
1838.7,2017-11-12 09:00:00
1832.5,2017-11-12 10:00:00
1802.1,2017-11-12 11:00:00
1792.6,2017-11-12 12:00:00
1803.0,2017-11-12 13:00:00
1823.4,2017-11-12 14:00:00
1849.0,2017-11-12 15:00:00
1940.0,2017-11-12 16:00:00
2049.4,2017-11-12 17:00:00
2043.1,2017-11-12 18:00:00
1992.6,2017-11-12 19:00:00
1932.7,2017-11-12 20:00:00
1843.3,2017-11-12 21:00:00
1729.4,2017-11-12 22:00:00
1644.7,2017-11-12 23:00:00
