Load,Time Stamp
1443.8,2017-10-18 00:00:00
1408.6,2017-10-18 01:00:00
1375.2,2017-10-18 02:00:00
1368.0,2017-10-18 03:00:00
1387.2,2017-10-18 04:00:00
1499.8,2017-10-18 05:00:00
1715.5,2017-10-18 06:00:00
1808.1,2017-10-18 07:00:00
1787.6,2017-10-18 08:00:00
1753.7,2017-10-18 09:00:00
1777.3,2017-10-18 10:00:00
1796.8,2017-10-18 11:00:00
1789.9,2017-10-18 12:00:00
1802.3,2017-10-18 13:00:00
1787.0,2017-10-18 14:00:00
1790.3,2017-10-18 15:00:00
1811.8,2017-10-18 16:00:00
1818.2,2017-10-18 17:00:00
1869.9,2017-10-18 18:00:00
1893.2,2017-10-18 19:00:00
1828.2,2017-10-18 20:00:00
1729.9,2017-10-18 21:00:00
1595.2,2017-10-18 22:00:00
1471.4,2017-10-18 23:00:00
