Load,Time Stamp
1688.5,2017-06-14 00:00:00
1633.1,2017-06-14 01:00:00
1577.0,2017-06-14 02:00:00
1498.0,2017-06-14 03:00:00
1528.7,2017-06-14 04:00:00
1522.8,2017-06-14 05:00:00
1637.0,2017-06-14 06:00:00
1783.3,2017-06-14 07:00:00
1857.5,2017-06-14 08:00:00
1904.6,2017-06-14 09:00:00
1959.8,2017-06-14 10:00:00
1991.8,2017-06-14 11:00:00
1995.7,2017-06-14 12:00:00
2032.2,2017-06-14 13:00:00
2042.8,2017-06-14 14:00:00
2056.5,2017-06-14 15:00:00
2065.9,2017-06-14 16:00:00
2057.9,2017-06-14 17:00:00
2047.8,2017-06-14 18:00:00
1983.1,2017-06-14 19:00:00
1921.6,2017-06-14 20:00:00
1875.7,2017-06-14 21:00:00
1713.4,2017-06-14 22:00:00
1545.0,2017-06-14 23:00:00
