Load,Time Stamp
1621.6,2017-11-20 00:00:00
1578.4,2017-11-20 01:00:00
1563.5,2017-11-20 02:00:00
1568.5,2017-11-20 03:00:00
1607.9,2017-11-20 04:00:00
1746.5,2017-11-20 05:00:00
1963.7,2017-11-20 06:00:00
2026.7,2017-11-20 07:00:00
2062.4,2017-11-20 08:00:00
2074.8,2017-11-20 09:00:00
2086.6,2017-11-20 10:00:00
2084.9,2017-11-20 11:00:00
2087.6,2017-11-20 12:00:00
2078.0,2017-11-20 13:00:00
2060.5,2017-11-20 14:00:00
2045.8,2017-11-20 15:00:00
2100.8,2017-11-20 16:00:00
2193.8,2017-11-20 17:00:00
2183.7,2017-11-20 18:00:00
2139.9,2017-11-20 19:00:00
2078.7,2017-11-20 20:00:00
1975.2,2017-11-20 21:00:00
1835.8,2017-11-20 22:00:00
1707.8,2017-11-20 23:00:00
