"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"02/24/2008 00:00:00","EST","CAPITL",61757,1145.5
"02/24/2008 00:00:00","EST","CENTRL",61754,1811.4
"02/24/2008 00:00:00","EST","DUNWOD",61760,557.7
"02/24/2008 00:00:00","EST","GENESE",61753,982.3
"02/24/2008 00:00:00","EST","HUD VL",61758,1078.5
"02/24/2008 00:00:00","EST","LONGIL",61762,2123.3
"02/24/2008 00:00:00","EST","MHK VL",61756,854.9
"02/24/2008 00:00:00","EST","MILLWD",61759,338.8
"02/24/2008 00:00:00","EST","N.Y.C.",61761,5218.2
"02/24/2008 00:00:00","EST","NORTH",61755,795.8
"02/24/2008 00:00:00","EST","WEST",61752,1672.9
"02/24/2008 01:00:00","EST","CAPITL",61757,1099.3
"02/24/2008 01:00:00","EST","CENTRL",61754,1764.1
"02/24/2008 01:00:00","EST","DUNWOD",61760,528.5
"02/24/2008 01:00:00","EST","GENESE",61753,949.6
"02/24/2008 01:00:00","EST","HUD VL",61758,1027.9
"02/24/2008 01:00:00","EST","LONGIL",61762,2014.4
"02/24/2008 01:00:00","EST","MHK VL",61756,838.2
"02/24/2008 01:00:00","EST","MILLWD",61759,325.8
"02/24/2008 01:00:00","EST","N.Y.C.",61761,4972.8
"02/24/2008 01:00:00","EST","NORTH",61755,791.6
"02/24/2008 01:00:00","EST","WEST",61752,1633.1
"02/24/2008 02:00:00","EST","CAPITL",61757,1085.6
"02/24/2008 02:00:00","EST","CENTRL",61754,1740.6
"02/24/2008 02:00:00","EST","DUNWOD",61760,512
"02/24/2008 02:00:00","EST","GENESE",61753,936.2
"02/24/2008 02:00:00","EST","HUD VL",61758,999.7
"02/24/2008 02:00:00","EST","LONGIL",61762,1953.6
"02/24/2008 02:00:00","EST","MHK VL",61756,827.7
"02/24/2008 02:00:00","EST","MILLWD",61759,309.5
"02/24/2008 02:00:00","EST","N.Y.C.",61761,4796.9
"02/24/2008 02:00:00","EST","NORTH",61755,790.3
"02/24/2008 02:00:00","EST","WEST",61752,1611.3
"02/24/2008 03:00:00","EST","CAPITL",61757,1084.3
"02/24/2008 03:00:00","EST","CENTRL",61754,1719.6
"02/24/2008 03:00:00","EST","DUNWOD",61760,494.4
"02/24/2008 03:00:00","EST","GENESE",61753,931.3
"02/24/2008 03:00:00","EST","HUD VL",61758,992.6
"02/24/2008 03:00:00","EST","LONGIL",61762,1925.6
"02/24/2008 03:00:00","EST","MHK VL",61756,820.8
"02/24/2008 03:00:00","EST","MILLWD",61759,309.9
"02/24/2008 03:00:00","EST","N.Y.C.",61761,4699.1
"02/24/2008 03:00:00","EST","NORTH",61755,788.8
"02/24/2008 03:00:00","EST","WEST",61752,1602.4
"02/24/2008 04:00:00","EST","CAPITL",61757,1093.7
"02/24/2008 04:00:00","EST","CENTRL",61754,1725.3
"02/24/2008 04:00:00","EST","DUNWOD",61760,500.4
"02/24/2008 04:00:00","EST","GENESE",61753,936.1
"02/24/2008 04:00:00","EST","HUD VL",61758,989
"02/24/2008 04:00:00","EST","LONGIL",61762,1925.3
"02/24/2008 04:00:00","EST","MHK VL",61756,831
"02/24/2008 04:00:00","EST","MILLWD",61759,302.7
"02/24/2008 04:00:00","EST","N.Y.C.",61761,4671.9
"02/24/2008 04:00:00","EST","NORTH",61755,786
"02/24/2008 04:00:00","EST","WEST",61752,1603.7
"02/24/2008 05:00:00","EST","CAPITL",61757,1121.5
"02/24/2008 05:00:00","EST","CENTRL",61754,1764
"02/24/2008 05:00:00","EST","DUNWOD",61760,518.9
