"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/22/2009 00:00:00","EDT","CAPITL",61757,863.5
"04/22/2009 00:00:00","EDT","CENTRL",61754,1415.9
"04/22/2009 00:00:00","EDT","DUNWOD",61760,437.7
"04/22/2009 00:00:00","EDT","GENESE",61753,849.8
"04/22/2009 00:00:00","EDT","HUD VL",61758,884.2
"04/22/2009 00:00:00","EDT","LONGIL",61762,1810.2
"04/22/2009 00:00:00","EDT","MHK VL",61756,615.5
"04/22/2009 00:00:00","EDT","MILLWD",61759,251
"04/22/2009 00:00:00","EDT","N.Y.C.",61761,4668.8
"04/22/2009 00:00:00","EDT","NORTH",61755,675.7
"04/22/2009 00:00:00","EDT","WEST",61752,1390.6
"04/22/2009 01:00:00","EDT","CAPITL",61757,829.5
"04/22/2009 01:00:00","EDT","CENTRL",61754,1376.5
"04/22/2009 01:00:00","EDT","DUNWOD",61760,421.8
"04/22/2009 01:00:00","EDT","GENESE",61753,818.8
"04/22/2009 01:00:00","EDT","HUD VL",61758,837.9
"04/22/2009 01:00:00","EDT","LONGIL",61762,1697.8
"04/22/2009 01:00:00","EDT","MHK VL",61756,585
"04/22/2009 01:00:00","EDT","MILLWD",61759,232.9
"04/22/2009 01:00:00","EDT","N.Y.C.",61761,4401
"04/22/2009 01:00:00","EDT","NORTH",61755,679.8
"04/22/2009 01:00:00","EDT","WEST",61752,1345.2
"04/22/2009 02:00:00","EDT","CAPITL",61757,808.7
"04/22/2009 02:00:00","EDT","CENTRL",61754,1356.8
"04/22/2009 02:00:00","EDT","DUNWOD",61760,380.9
"04/22/2009 02:00:00","EDT","GENESE",61753,804.1
"04/22/2009 02:00:00","EDT","HUD VL",61758,825.5
"04/22/2009 02:00:00","EDT","LONGIL",61762,1637.6
"04/22/2009 02:00:00","EDT","MHK VL",61756,571.2
"04/22/2009 02:00:00","EDT","MILLWD",61759,230.8
"04/22/2009 02:00:00","EDT","N.Y.C.",61761,4254.9
"04/22/2009 02:00:00","EDT","NORTH",61755,677.6
"04/22/2009 02:00:00","EDT","WEST",61752,1326.6
"04/22/2009 03:00:00","EDT","CAPITL",61757,806.9
"04/22/2009 03:00:00","EDT","CENTRL",61754,1337.9
"04/22/2009 03:00:00","EDT","DUNWOD",61760,389.6
"04/22/2009 03:00:00","EDT","GENESE",61753,799.3
"04/22/2009 03:00:00","EDT","HUD VL",61758,814.9
