"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/18/2003 00:00",1017,1543,502,856,868,1848,607,160,4324,653,1558,13936
"11/18/2003 01:00",978,1488,472,818,831,1729,580,150,4061,649,1508,13264
"11/18/2003 02:00",960,1452,458,800,814,1663,564,145,3917,644,1480,12897
"11/18/2003 03:00",956,1439,455,792,807,1640,559,145,3858,642,1466,12759
"11/18/2003 04:00",978,1461,462,809,817,1657,577,147,3885,647,1483,12923
"11/18/2003 05:00",1061,1585,501,887,877,1769,641,158,4139,663,1565,13846
"11/18/2003 06:00",1245,1835,594,1055,1004,2043,774,189,4726,696,1739,15900
"11/18/2003 07:00",1351,1950,671,1164,1081,2276,856,213,5372,719,1886,17539
"11/18/2003 08:00",1360,1968,697,1183,1115,2404,873,221,5802,718,1942,18283
"11/18/2003 09:00",1359,1977,714,1192,1132,2472,875,226,6076,718,1965,18706
"11/18/2003 10:00",1358,1985,716,1206,1141,2515,871,226,6196,715,1983,18912
"11/18/2003 11:00",1353,1973,715,1202,1138,2522,865,227,6243,712,1979,18929
"11/18/2003 12:00",1337,1948,705,1189,1124,2508,847,224,6236,712,1963,18793
"11/18/2003 13:00",1326,1942,698,1185,1118,2493,842,221,6235,709,1964,18733
"11/18/2003 14:00",1313,1921,691,1176,1108,2486,832,219,6225,706,1943,18620
"11/18/2003 15:00",1323,1920,699,1174,1116,2523,830,222,6254,711,1933,18705
"11/18/2003 16:00",1424,2007,757,1238,1192,2735,897,240,6417,727,1987,19621
"11/18/2003 17:00",1533,2135,832,1331,1294,3023,966,264,6626,742,2108,20854
"11/18/2003 18:00",1520,2116,835,1312,1291,3033,954,265,6418,738,2096,20578
"11/18/2003 19:00",1486,2081,813,1287,1271,2964,927,258,6205,736,2072,20100
"11/18/2003 20:00",1423,2012,780,1240,1232,2847,888,247,5948,720,2026,19363
"11/18/2003 21:00",1334,1910,724,1169,1161,2674,821,229,5667,708,1949,18346
"11/18/2003 22:00",1212,1765,646,1052,1053,2398,733,205,5290,688,1817,16859
"11/18/2003 23:00",1091,1622,565,941,948,2101,646,179,4799,671,1666,15229
"11/19/2003 00:00",1009,1503,506,861,854,1841,605,156,4360,661,1557,13913
"11/19/2003 01:00",971,1448,473,822,817,1715,576,146,4092,656,1506,13222
"11/19/2003 02:00",952,1410,458,803,798,1646,560,141,3947,650,1479,12844
"11/19/2003 03:00",948,1399,452,796,791,1621,555,139,3887,647,1465,12700
"11/19/2003 04:00",970,1423,458,815,801,1635,572,141,3914,653,1484,12866
"11/19/2003 05:00",1053,1550,501,896,861,1749,637,155,4178,668,1568,13816
"11/19/2003 06:00",1248,1810,602,1073,991,2034,778,186,4796,702,1751,15971
"11/19/2003 07:00",1360,1933,682,1189,1074,2283,868,211,5471,726,1904,17701
"11/19/2003 08:00",1366,1948,703,1203,1110,2416,885,217,5906,724,1954,18432
"11/19/2003 09:00",1361,1957,717,1208,1130,2488,887,222,6179,724,1974,18847
"11/19/2003 10:00",1360,1963,716,1223,1140,2541,884,221,6300,721,1990,19059
"11/19/2003 11:00",1358,1952,716,1219,1139,2556,879,220,6347,721,1986,19093
"11/19/2003 12:00",1344,1928,706,1207,1126,2550,863,217,6342,719,1972,18974
"11/19/2003 13:00",1337,1924,702,1204,1118,2542,858,216,6346,715,1972,18934
"11/19/2003 14:00",1322,1904,695,1194,1111,2543,850,215,6340,711,1950,18835
"11/19/2003 15:00",1334,1904,705,1194,1120,2591,851,217,6377,718,1941,18952
"11/19/2003 16:00",1437,1994,765,1261,1199,2806,919,236,6552,735,1998,19902
"11/19/2003 17:00",1542,2120,840,1352,1297,3093,986,259,6751,748,2118,21106
"11/19/2003 18:00",1530,2104,841,1336,1296,3098,976,259,6525,746,2108,20819
"11/19/2003 19:00",1497,2068,818,1310,1273,3016,947,253,6296,744,2085,20307
"11/19/2003 20:00",1427,1995,783,1258,1226,2871,902,242,6007,725,2033,19469
"11/19/2003 21:00",1340,1896,730,1191,1158,2700,838,225,5718,714,1959,18469
"11/19/2003 22:00",1218,1750,650,1071,1051,2421,750,201,5326,694,1826,16958
"11/19/2003 23:00",1096,1603,565,957,943,2116,658,174,4820,676,1672,15280
"11/20/2003 00:00",994,1478,479,849,832,1833,595,150,4322,656,1544,13732
"11/20/2003 01:00",956,1426,449,812,796,1708,567,141,4058,651,1495,13059
"11/20/2003 02:00",938,1390,436,794,779,1641,550,136,3914,646,1471,12695
"11/20/2003 03:00",935,1380,431,789,774,1617,546,135,3857,643,1458,12565
"11/20/2003 04:00",958,1404,439,807,783,1634,563,137,3884,650,1477,12736
"11/20/2003 05:00",1043,1530,480,888,843,1749,629,150,4150,666,1562,13690
"11/20/2003 06:00",1235,1783,576,1061,969,2035,766,180,4763,701,1740,15809
"11/20/2003 07:00",1345,1899,655,1163,1046,2278,851,205,5420,725,1886,17473
"11/20/2003 08:00",1354,1923,681,1185,1086,2410,871,213,5841,723,1936,18223
"11/20/2003 09:00",1353,1934,700,1196,1110,2481,876,219,6109,726,1960,18664
"11/20/2003 10:00",1354,1944,703,1212,1127,2531,876,220,6231,724,1976,18898
"11/20/2003 11:00",1353,1936,706,1210,1129,2544,872,221,6278,725,1974,18948
"11/20/2003 12:00",1341,1915,699,1197,1118,2536,859,219,6270,723,1960,18837
"11/20/2003 13:00",1332,1909,697,1194,1114,2527,856,218,6273,721,1960,18801
"11/20/2003 14:00",1319,1891,691,1184,1108,2526,849,217,6263,719,1938,18705
"11/20/2003 15:00",1330,1887,702,1181,1115,2570,850,220,6297,724,1924,18800
"11/20/2003 16:00",1430,1976,760,1247,1195,2785,919,238,6472,742,1976,19740
"11/20/2003 17:00",1531,2099,835,1341,1286,3071,985,261,6676,755,2098,20938
"11/20/2003 18:00",1512,2074,832,1324,1276,3074,971,260,6453,751,2083,20610
"11/20/2003 19:00",1479,2038,809,1299,1252,2999,943,253,6233,749,2059,20113
"11/20/2003 20:00",1423,1992,780,1257,1215,2875,904,244,5983,734,2022,19429
"11/20/2003 21:00",1328,1882,725,1184,1139,2700,841,226,5686,720,1941,18372
"11/20/2003 22:00",1210,1736,648,1067,1035,2417,754,203,5299,698,1810,16877
"11/20/2003 23:00",1092,1596,563,957,933,2112,667,176,4808,682,1664,15250
"11/21/2003 00:00",1004,1510,481,870,836,1832,614,148,4365,661,1562,13883
"11/21/2003 01:00",964,1457,451,832,798,1707,585,139,4103,656,1511,13203
"11/21/2003 02:00",947,1421,438,814,781,1641,566,135,3952,651,1484,12830
"11/21/2003 03:00",942,1410,430,810,776,1619,562,132,3892,648,1470,12691
"11/21/2003 04:00",964,1433,436,826,782,1634,576,134,3916,653,1486,12840
"11/21/2003 05:00",1045,1549,475,902,838,1750,639,146,4172,670,1563,13749
"11/21/2003 06:00",1227,1786,565,1061,957,2022,767,174,4764,705,1727,15755
"11/21/2003 07:00",1335,1901,642,1152,1033,2255,850,197,5400,728,1870,17363
"11/21/2003 08:00",1354,1937,673,1177,1078,2403,875,206,5825,729,1924,18181
"11/21/2003 09:00",1354,1955,689,1189,1106,2489,883,211,6104,730,1952,18662
"11/21/2003 10:00",1353,1966,695,1200,1123,2546,881,213,6228,731,1969,18905
"11/21/2003 11:00",1345,1953,693,1191,1130,2564,874,213,6274,731,1960,18928
"11/21/2003 12:00",1327,1925,685,1174,1116,2552,859,211,6258,729,1938,18774
"11/21/2003 13:00",1317,1912,682,1170,1108,2538,851,210,6238,728,1932,18686
"11/21/2003 14:00",1297,1888,674,1157,1104,2530,841,207,6207,725,1906,18536
"11/21/2003 15:00",1298,1872,681,1145,1102,2551,840,209,6207,728,1887,18520
